,证券代码,证券简称,上市年份,跟踪时间,日期,收盘价,股息率,五年股息率,PE_TTM,距离买点%,距离卖点%,五年ROE,三年估值范围,五年估值范围,数据修正,标准差倍数,五年平均每股分红,五年平均分红率,五年平均负债率,买入日期,买入价格,买入PE
14,300357.SZ,我武生物,2014,,20230324,49.3,0.4077,0.49,66.0822,36.5%,52.0%,24.02,54.95~131.83,42.96~120.58,,1.5,0.24,31.29,5.72,,,
15,300628.SZ,亿联网络,2017,,20230324,81.44,0.9831,1.26,33.6186,38.0%,56.5%,28.96,26.33~61.13,22.46~56.98,,1.75,1.03,43.03,8.28,,,
16,002508.SZ,老板电器,2010,,20230324,28.64,1.7367,2.13,22.2281,41.0%,89.0%,24.01,16.9~24.98,14.69~24.47,,1.5,0.61,39.35,34.91,,,
17,600298.SH,安琪酵母,2000,长期,20230324,40.08,1.1954,1.05,29.325,45.5%,65.0%,21.99,21.16~46.12,19.13~43.49,,2.0,0.42,34.31,46.8,,,
18,603899.SH,晨光股份,2015,长期,20230324,48.96,1.2266,0.84,33.9703,46.5%,50.5%,26.23,21.97~70.29,24.36~63.84,,1.75,0.41,35.76,39.98,,,
19,603866.SH,桃李面包,2015,,20230324,15.25,2.8103,5.77,31.7624,51.0%,59.0%,18.9,19.2~53.28,23.18~53.7,,2.0,0.88,78.95,16.76,,,
20,600436.SH,片仔癀,2003,长期,20230324,281.22,0.4303,0.28,68.7168,53.0%,56.5%,24.1,54.13~126.11,37.99~114.91,,1.5,0.79,31.76,20.16,,,
21,600085.SH,同仁堂,1997,长期,20230324,49.58,0.5849,0.75,51.8968,57.0%,95.5%,11.77,35.64~54.14,30.56~53.52,,1.75,0.37,48.2,30.18,,,
22,600600.SH,青岛啤酒,1993,长期,20230324,112.31,0.9796,0.59,41.2914,57.5%,64.0%,10.23,27.95~65.65,24.46~62.0,,2.0,0.66,44.87,46.37,,,
23,000538.SZ,云南白药,1993,长期,20230324,53.24,2.1458,4.51,35.9916,59.5%,91.5%,14.5,23.22~39.86,21.89~38.39,,1.75,2.4,73.32,29.85,,,
24,002304.SZ,洋河股份,2009,,20230324,163.65,1.8325,1.8,26.3284,60.0%,63.0%,21.82,19.57~42.99,14.09~40.31,,1.75,2.95,59.95,32.33,,,
25,002841.SZ,视源股份,2017,,20230324,82.15,1.0414,0.93,27.8384,60.5%,51.0%,32.54,15.98~51.38,18.88~57.56,,2.0,0.76,34.38,47.02,20230209.0,64.33,21.91
26,300015.SZ,爱尔眼科,2009,长期,20230324,30.5,0.2964,0.59,81.7676,63.5%,46.0%,20.49,54.8~185.84,45.91~166.65,,1.75,0.18,41.94,39.14,,,
27,600612.SH,老凤祥,1992,,20230324,53.21,2.7251,2.26,16.3703,64.5%,77.5%,21.21,9.44~20.36,10.44~21.58,,2.0,1.2,45.31,51.38,,,
28,300529.SZ,健帆生物,2016,,20230324,30.74,2.8877,2.21,20.5678,65.5%,22.0%,30.4,9.06~95.44,19.62~88.58,,1.75,0.68,60.1,17.78,20230202.0,34.897,23.21
29,603833.SH,欧派家居,2017,,20230324,127.91,1.3681,0.91,30.6445,68.5%,65.5%,22.46,19.13~46.99,17.31~46.15,,2.0,1.16,30.31,35.64,,,
30,002867.SZ,周大生,2017,,20230324,15.62,3.1709,3.2,14.893,69.0%,58.0%,21.77,8.27~25.19,9.41~25.99,,2.0,0.5,38.02,21.25,,,
31,000661.SZ,长春高新,1996,长期,20230324,167.37,0.4751,0.5,16.6228,77.0%,21.5%,24.93,10.28~71.94,8.58~79.56,修正标准差,1.75,0.84,12.95,28.62,,,
32,603369.SH,今世缘,2014,,20230324,62.15,0.9435,0.66,32.3275,80.0%,69.5%,20.74,20.3~47.58,16.01~44.29,,1.75,0.41,35.75,30.0,,,
33,000858.SZ,五粮液,1998,长期,20230324,193.02,1.5662,1.12,28.7733,81.0%,51.0%,23.54,18.24~58.62,14.0~53.32,,1.75,2.16,50.18,24.79,,,
34,603589.SH,口子窖,2015,,20230324,68.39,2.1818,1.89,23.0728,83.0%,70.5%,23.49,12.67~33.05,12.52~32.02,,2.0,1.29,51.89,28.32,,,
35,603360.SH,百傲化学,2017,,20230324,18.29,,3.12,11.1082,83.5%,42.0%,23.28,9.15~20.87,4.51~34.79,,2.0,0.57,64.62,18.77,,,
36,601318.SH,中国平安,2007,长期,20230324,46.2,5.1546,2.88,10.0813,84.5%,72.5%,18.87,5.17~13.21,5.74~14.42,,2.25,1.33,19.94,89.53,,,
37,603707.SH,健友股份,2017,,20230324,15.59,0.7401,1.15,22.4761,84.5%,30.5%,21.5,11.63~73.37,12.72~72.5,,2.25,0.18,22.01,35.86,,,
38,601155.SH,新城控股,2015,,20230324,17.36,,7.37,3.8912,86.5%,42.0%,33.68,2.68~7.72,1.7~11.12,,2.25,1.28,28.97,85.18,,,
39,002415.SZ,海康威视,2010,,20230324,44.6,2.0329,1.57,32.5583,91.5%,82.0%,30.75,16.4~40.58,17.56~38.52,,1.5,0.7,51.53,39.23,,,
40,603605.SH,珀莱雅,2017,,20230324,177.36,0.3438,0.33,71.1107,98.0%,75.5%,20.52,56.37~90.99,26.33~96.55,,2.0,0.58,30.36,35.45,,,
41,603387.SH,基蛋生物,2017,,20230324,13.64,1.7805,2.86,11.1381,101.5%,28.0%,21.38,5.15~36.95,5.94~42.68,,2.0,0.39,30.7,18.17,20230217.0,13.253,10.88
42,603043.SH,广州酒家,2017,,20230324,27.91,1.4293,1.33,31.2568,104.0%,71.0%,21.02,14.24~45.42,16.49~42.23,,2.0,0.37,38.18,26.29,,,
43,603868.SH,飞科电器,2016,,20230324,76.56,1.3062,1.57,37.9013,106.0%,86.5%,28.59,22.37~44.69,15.54~42.5,,1.75,1.2,71.06,27.71,,,
44,603848.SH,好太太,2017,,20230324,15.23,1.6415,1.51,24.0326,106.5%,80.0%,20.09,13.97~25.51,9.96~36.28,,2.0,0.23,34.0,21.27,,,
45,002916.SZ,深南电路,2017,,20230324,96.36,0.9859,0.89,30.1396,109.5%,47.5%,21.79,12.82~60.42,16.37~64.57,,2.25,0.86,31.74,53.79,,,
46,603338.SH,浙江鼎力,2015,长期,20230324,53.72,0.6329,0.63,26.3824,114.0%,37.5%,19.68,10.27~72.87,15.31~66.17,,2.25,0.34,19.81,31.38,20230130.0,51.596,
47,600276.SH,恒瑞医药,2000,长期,20230324,41.7,0.3836,0.46,76.0794,116.0%,74.5%,21.4,31.99~103.13,38.9~98.98,,2.0,0.19,17.99,10.67,20210810.0,57.559,56.74
48,002271.SZ,东方雨虹,2008,,20230324,33.29,0.8976,0.81,26.3509,144.0%,57.0%,22.73,16.22~46.4,8.06~44.94,,2.25,0.27,20.63,51.15,,,
49,300726.SZ,宏达电子,2017,,20230324,46.41,1.2928,0.6,22.7829,152.0%,30.0%,20.73,7.4~76.4,11.52~72.82,,2.25,0.28,29.87,12.76,,,
50,600809.SH,山西汾酒,1994,长期,20230324,273.6,0.6579,0.31,44.2539,156.0%,42.0%,30.23,28.08~109.18,12.45~98.59,,1.75,0.85,37.42,47.02,,,
51,002833.SZ,弘亚数控,2016,,20230324,17.44,2.1297,2.87,15.5603,157.5%,43.5%,24.75,5.22~36.54,7.16~34.0,,2.0,0.5,27.21,23.72,,,
52,300638.SZ,广和通,2017,,20230324,23.41,0.5602,1.11,40.6279,158.0%,45.5%,20.09,14.72~85.6,16.87~91.95,,2.5,0.26,26.93,46.39,,,
53,002236.SZ,大华股份,2008,,20230324,22.48,1.1858,0.85,25.5141,159.5%,106.0%,21.5,10.61~22.01,9.13~26.05,,2.25,0.19,18.56,47.45,,,
54,300450.SZ,先导智能,2015,,20230324,39.25,1.2719,0.74,27.3678,175.5%,22.5%,21.81,7.43~138.95,14.94~104.54,修正标准差,2.25,0.29,31.15,57.7,,,
55,002901.SZ,大博医疗,2017,,20230324,35.96,1.4009,1.56,34.4467,200.5%,45.5%,30.19,9.28~77.92,14.93~72.29,,1.75,0.56,48.95,17.49,,,
56,603444.SH,吉比特,2017,,20230324,434.34,6.907,2.1,24.4873,201.5%,59.0%,29.83,8.4~43.24,7.83~39.11,,1.75,9.12,67.13,23.01,,,
57,603638.SH,艾迪精密,2017,,20230324,18.23,0.6593,0.99,62.5313,221.0%,69.5%,21.72,29.1~91.22,14.61~87.01,,2.25,0.18,23.53,29.89,,,
58,300630.SZ,普利制药,2017,,20230324,27.27,0.7014,0.7,24.693,223.5%,28.0%,23.04,10.9~74.5,5.86~102.94,,2.25,0.19,20.24,30.0,,,
59,600690.SH,海尔智家,1993,,20230324,23.48,1.9388,1.62,14.9889,225.5%,42.0%,19.31,5.92~37.48,3.76~33.14,,2.0,0.38,34.95,66.12,,,
60,000651.SZ,格力电器,1996,长期,20230324,36.86,10.7065,5.59,8.0695,316.5%,35.0%,23.67,1.43~24.13,2.99~21.55,,2.0,2.06,46.15,61.2,,,
61,300595.SZ,欧普康视,2017,,20230324,32.87,0.4229,0.49,47.6697,323.0%,28.0%,26.56,18.94~179.6,8.0~158.52,,2.0,0.16,19.24,11.79,,,
62,300571.SZ,平治信息,2016,,20230324,45.01,0.2444,0.49,33.7252,563.5%,80.5%,32.07,13.87~34.39,3.11~53.53,,2.25,0.22,14.21,56.17,,,
63,600763.SH,通策医疗,1996,,20230324,131.66,,0.06,70.608,687.5%,34.5%,20.27,18.69~214.41,5.89~187.55,,2.0,0.08,17.52,34.43,,,
64,603180.SH,金牌厨柜,2017,,20230324,39.42,2.6912,2.36,22.0841,1105.5%,68.0%,21.88,8.26~27.24,1.03~40.01,,2.25,0.93,32.75,48.19,,,
65,600309.SH,万华化学,2001,长期,20230324,95.6,2.6151,1.8,18.49,1459.0%,50.5%,35.67,2.14~38.94,0.82~34.02,,1.75,1.72,41.66,56.12,,,
