,证券代码,证券简称,上市年份,跟踪时间,日期,收盘价,股息率,五年股息率,PE_TTM,距离买点%,距离卖点%,五年ROE,三年估值范围,五年估值范围,数据修正,标准差倍数,五年平均每股分红,五年平均分红率,五年平均负债率,买入日期,买入价格,买入PE
10,000333.SZ,美的集团,2013,长期,20230307,52.86,3.1571,2.8,12.4997,27.0%,49.5%,25.21,9.39~25.75,10.26~24.1,,1.75,1.48,43.94,65.34,,,
11,002032.SZ,苏泊尔,2004,,20230307,56.8,5.5903,1.85,22.2143,27.0%,59.5%,28.57,16.03~36.83,19.11~37.53,,1.5,1.05,45.55,42.99,,,
12,600519.SH,贵州茅台,2001,长期,20230307,1788.3,2.4372,0.93,37.6962,29.0%,67.5%,32.37,34.37~56.97,25.19~54.29,,1.5,16.71,51.72,24.38,,,
13,600885.SH,宏发股份,1996,,20230307,34.42,0.8903,1.02,29.659,29.5%,52.5%,16.79,27.15~57.45,19.76~54.2,,1.75,0.35,30.75,33.39,,,
14,000049.SZ,德赛电池,1995,,20230307,43.12,1.7446,1.37,14.2153,32.0%,54.5%,25.27,10.47~26.53,10.98~25.3,,2.0,0.59,23.65,70.97,,,
15,002884.SZ,凌霄泵业,2017,,20230307,16.18,6.1805,6.92,12.3009,34.5%,51.5%,20.71,10.41~23.69,8.14~23.28,,2.0,1.12,74.54,8.45,,,
16,600298.SH,安琪酵母,2000,长期,20230307,39.0,1.2285,1.08,28.5348,41.0%,63.0%,21.99,21.24~46.12,19.17~43.53,,2.0,0.42,34.31,46.8,,,
17,300357.SZ,我武生物,2014,,20230307,50.95,0.3945,0.47,68.2939,41.5%,53.5%,24.02,55.1~131.82,42.47~120.65,,1.5,0.24,31.29,5.72,,,
18,002508.SZ,老板电器,2010,,20230307,29.86,1.6658,2.04,23.1749,47.5%,93.0%,24.01,16.7~24.98,14.67~24.55,,1.5,0.61,39.35,34.91,,,
19,300529.SZ,健帆生物,2016,,20230307,30.79,2.883,2.21,20.6013,48.5%,22.0%,30.4,10.42~95.7,20.48~88.36,,1.75,0.68,60.1,17.78,20230202.0,34.897,23.21
20,603899.SH,晨光股份,2015,长期,20230307,51.05,1.1763,0.8,35.4205,51.5%,52.5%,26.23,22.19~70.29,24.51~63.87,,1.75,0.41,35.76,39.98,,,
21,600600.SH,青岛啤酒,1993,长期,20230307,114.9,0.9575,0.57,41.124,58.5%,64.0%,10.23,27.29~65.95,24.53~62.13,,2.0,0.66,44.87,46.37,,,
22,600085.SH,同仁堂,1997,长期,20230307,49.79,0.5824,0.74,52.1167,59.5%,96.5%,11.77,34.81~54.19,30.61~53.33,,1.75,0.37,48.2,30.18,,,
23,600612.SH,老凤祥,1992,,20230307,51.9,2.7938,2.31,15.9673,60.5%,75.5%,21.21,9.42~20.32,10.44~21.66,,2.0,1.2,45.31,51.38,,,
24,300015.SZ,爱尔眼科,2009,长期,20230307,30.62,0.2952,0.59,82.0893,63.5%,46.5%,20.49,55.07~185.79,46.03~166.65,,1.75,0.18,41.94,39.14,,,
25,000538.SZ,云南白药,1993,长期,20230307,54.72,2.0878,4.39,36.9921,64.5%,94.5%,14.5,22.88~39.74,21.92~38.3,,1.75,2.4,73.32,29.85,,,
26,603866.SH,桃李面包,2015,,20230307,17.08,2.5092,5.15,35.1394,66.0%,65.0%,18.9,19.29~53.59,23.29~53.75,,2.0,0.88,78.95,16.76,,,
27,002304.SZ,洋河股份,2009,,20230307,169.0,1.7745,1.75,27.1892,67.5%,64.5%,21.82,19.05~43.19,14.06~40.3,,1.75,2.95,59.95,32.33,,,
28,600436.SH,片仔癀,2003,长期,20230307,304.87,0.3969,0.26,74.4958,67.5%,61.0%,24.1,53.23~126.35,37.86~114.88,,1.5,0.79,31.76,20.16,,,
29,601318.SH,中国平安,2007,长期,20230307,47.91,4.9707,2.78,9.0811,68.5%,64.5%,18.87,5.16~13.2,5.59~14.71,,2.25,1.33,19.94,89.53,,,
30,002415.SZ,海康威视,2010,,20230307,38.92,2.3295,1.8,28.4119,68.5%,71.5%,30.75,16.23~40.51,17.47~38.87,,1.5,0.7,51.53,39.23,,,
31,002916.SZ,深南电路,2017,,20230307,78.76,1.2062,1.09,24.693,72.5%,38.5%,21.79,12.44~62.08,16.77~64.57,,2.25,0.86,31.74,53.79,,,
32,603833.SH,欧派家居,2017,,20230307,131.59,1.3299,0.88,31.5261,76.0%,66.5%,22.46,18.8~47.08,17.04~46.82,,2.0,1.16,30.31,35.64,,,
33,002867.SZ,周大生,2017,,20230307,16.3,3.0387,3.07,15.5413,77.5%,60.0%,21.77,8.22~25.18,9.33~26.33,,2.0,0.5,38.02,21.25,,,
34,603369.SH,今世缘,2014,,20230307,61.45,0.9542,0.67,31.9634,80.0%,69.5%,20.74,20.06~47.62,15.86~44.26,,1.75,0.41,35.75,30.0,,,
35,002236.SZ,大华股份,2008,,20230307,15.17,1.7572,1.25,17.2175,80.0%,71.5%,21.5,10.74~21.72,8.59~26.85,,2.25,0.19,18.56,47.45,,,
36,603360.SH,百傲化学,2017,,20230307,18.65,,3.06,11.3269,80.5%,43.0%,23.28,9.31~20.95,4.71~34.93,,2.0,0.57,64.62,18.77,,,
37,603387.SH,基蛋生物,2017,,20230307,13.08,1.8567,2.98,10.6808,82.0%,26.0%,21.38,5.59~37.03,6.16~43.1,,2.0,0.39,30.7,18.17,20230217.0,13.253,10.88
38,000858.SZ,五粮液,1998,长期,20230307,200.45,1.5081,1.08,29.8809,88.0%,53.0%,23.54,18.16~58.64,14.04~53.34,,1.75,2.16,50.18,24.79,,,
39,603707.SH,健友股份,2017,,20230307,16.77,0.688,1.07,24.1773,89.0%,32.5%,21.5,12.28~74.14,13.24~72.36,,2.25,0.18,22.01,35.86,,,
40,000661.SZ,长春高新,1996,长期,20230307,188.81,0.4211,0.44,18.7522,90.5%,24.0%,24.93,10.51~73.54,9.22~79.54,修正标准差,1.75,0.84,12.95,28.62,,,
41,603589.SH,口子窖,2015,,20230307,74.4,2.0056,1.73,25.1004,102.5%,76.5%,23.49,12.24~33.14,12.5~32.12,,2.0,1.29,51.89,28.32,,,
42,603043.SH,广州酒家,2017,,20230307,28.31,1.4091,1.31,31.7048,108.0%,72.0%,21.02,14.16~45.36,16.4~42.18,,2.0,0.37,38.18,26.29,,,
43,603605.SH,珀莱雅,2017,,20230307,185.06,0.3295,0.31,74.1979,112.5%,78.5%,20.52,55.94~91.06,25.29~96.65,,2.0,0.58,30.36,35.45,,,
44,601155.SH,新城控股,2015,,20230307,18.32,,6.99,4.1064,112.5%,43.5%,33.68,2.73~7.75,1.49~11.55,,2.25,1.28,28.97,85.18,,,
45,600276.SH,恒瑞医药,2000,长期,20230307,42.12,0.3798,0.45,76.8456,118.5%,75.5%,21.4,31.98~103.1,38.89~99.07,,2.0,0.19,17.99,10.67,20210810.0,57.559,56.74
46,603868.SH,飞科电器,2016,,20230307,81.0,1.2346,1.48,40.0993,120.5%,91.5%,28.59,21.71~44.71,15.55~42.35,,1.75,1.2,71.06,27.71,,,
47,300726.SZ,宏达电子,2017,,20230307,44.23,1.3565,0.63,21.7127,122.0%,28.5%,20.73,8.18~76.16,12.07~72.93,,2.25,0.28,29.87,12.76,,,
48,603848.SH,好太太,2017,,20230307,16.4,1.5244,1.4,25.8789,123.0%,86.0%,20.09,14.02~25.32,9.87~36.59,,2.0,0.23,34.0,21.27,,,
49,300638.SZ,广和通,2017,,20230307,20.98,0.6251,1.24,36.4107,124.0%,40.5%,20.09,15.29~85.69,17.28~92.26,,2.5,0.26,26.93,46.39,,,
50,603338.SH,浙江鼎力,2015,长期,20230307,58.45,0.5817,0.58,28.7053,124.5%,41.0%,19.68,10.76~72.8,15.67~66.19,,2.25,0.34,19.81,31.38,20230130.0,51.596,
51,002833.SZ,弘亚数控,2016,,20230307,16.76,2.2162,2.98,14.9536,145.5%,41.5%,24.75,5.25~36.53,7.2~34.32,,2.0,0.5,27.21,23.72,,,
52,600809.SH,山西汾酒,1994,长期,20230307,266.65,0.675,0.32,43.1297,148.5%,41.0%,30.23,27.74~109.3,12.59~98.63,,1.75,0.85,37.42,47.02,,,
53,603444.SH,吉比特,2017,,20230307,369.01,8.1298,2.47,20.8041,154.5%,50.0%,29.83,8.56~43.44,7.82~39.1,,1.75,9.12,67.13,23.01,,,
54,002271.SZ,东方雨虹,2008,,20230307,35.19,0.8491,0.77,27.8549,158.5%,60.0%,22.73,16.02~46.48,8.09~45.01,,2.25,0.27,20.63,51.15,,,
55,300450.SZ,先导智能,2015,,20230307,42.35,1.1788,0.68,29.5293,163.0%,24.5%,21.81,8.94~138.28,15.02~105.14,修正标准差,2.25,0.29,31.15,57.7,,,
56,603180.SH,金牌厨柜,2017,,20230307,40.0,2.6522,2.33,17.9157,178.0%,56.5%,21.88,8.25~27.17,5.28~36.98,修正标准差,2.25,0.93,32.75,48.19,,,
57,300630.SZ,普利制药,2017,,20230307,26.5,0.7218,0.72,23.9958,191.0%,27.5%,23.04,11.67~74.95,6.36~103.86,,2.25,0.19,20.24,30.0,,,
58,002901.SZ,大博医疗,2017,,20230307,38.87,1.296,1.44,37.2342,219.0%,49.0%,30.19,9.52~78.36,15.06~72.38,,1.75,0.56,48.95,17.49,,,
59,603638.SH,艾迪精密,2017,,20230307,18.61,0.6459,0.97,63.8348,233.0%,71.0%,21.72,28.12~91.42,14.53~86.77,,2.25,0.18,23.53,29.89,,,
60,600690.SH,海尔智家,1993,,20230307,24.78,1.8371,1.53,15.8188,246.5%,44.5%,19.31,5.7~37.56,3.8~33.16,,2.0,0.38,34.95,66.12,,,
61,000651.SZ,格力电器,1996,长期,20230307,36.24,10.8897,5.68,7.9338,280.5%,34.0%,23.67,1.57~24.13,3.09~21.61,,2.0,2.06,46.15,61.2,,,
62,300595.SZ,欧普康视,2017,,20230307,33.13,0.4195,0.48,48.0468,319.5%,28.0%,26.56,20.18~179.18,7.99~158.53,,2.0,0.16,19.24,11.79,,,
63,300571.SZ,平治信息,2016,,20230307,35.79,0.3073,0.61,26.8169,673.0%,63.0%,32.07,13.9~34.26,1.98~55.48,,2.25,0.22,14.21,56.17,,,
64,600763.SH,通策医疗,1996,,20230307,142.49,,0.06,76.4161,766.5%,37.5%,20.27,18.57~214.45,5.78~187.56,,2.0,0.08,17.52,34.43,,,
65,600309.SH,万华化学,2001,长期,20230307,102.65,2.4355,1.68,19.8466,1793.5%,54.5%,35.67,2.0~38.9,0.71~34.09,,1.75,1.72,41.66,56.12,,,
