,证券代码,证券简称,上市年份,跟踪时间,日期,收盘价,股息率,五年股息率,PE_TTM,距离买点%,距离卖点%,五年ROE,三年估值范围,五年估值范围,数据修正,标准差倍数,五年平均每股分红,五年平均分红率,五年平均负债率,买入日期,买入价格,买入PE
10,002032.SZ,苏泊尔,2004,,20230328,56.2,5.65,1.87,21.9796,26.5%,58.5%,28.57,15.85~36.71,19.0~37.52,,1.5,1.05,45.55,42.99,,,
11,600519.SH,贵州茅台,2001,长期,20230328,1781.8,2.4461,0.94,37.5592,28.0%,67.5%,32.37,34.66~56.86,25.22~54.3,,1.5,16.71,51.72,24.38,,,
12,300628.SZ,亿联网络,2017,,20230328,75.49,1.0606,1.36,31.1624,28.0%,52.0%,28.96,26.28~61.14,22.45~56.99,,1.75,1.03,43.03,8.28,,,
13,002884.SZ,凌霄泵业,2017,,20230328,15.6,6.4103,7.18,11.86,30.0%,50.5%,20.71,10.34~23.68,8.09~23.11,,2.0,1.12,74.54,8.45,,,
14,300357.SZ,我武生物,2014,,20230328,48.86,0.4114,0.49,65.4925,35.5%,51.5%,24.02,54.9~131.84,43.0~120.58,,1.5,0.24,31.29,5.72,,,
15,000049.SZ,德赛电池,1995,,20230328,43.71,1.7211,1.35,14.4098,35.5%,55.5%,25.27,10.34~26.56,10.91~25.15,,2.0,0.59,23.65,70.97,,,
16,002508.SZ,老板电器,2010,,20230328,28.27,1.7595,2.16,21.9409,39.0%,88.0%,24.01,16.92~24.98,14.69~24.45,,1.5,0.61,39.35,34.91,,,
17,603899.SH,晨光股份,2015,长期,20230328,47.53,1.2635,0.86,32.9782,42.5%,48.5%,26.23,21.91~70.29,24.32~63.84,,1.75,0.41,35.76,39.98,,,
18,600298.SH,安琪酵母,2000,长期,20230328,39.7,1.2069,1.06,29.047,44.0%,64.0%,21.99,21.14~46.12,19.13~43.49,,2.0,0.42,34.31,46.8,,,
19,002841.SZ,视源股份,2017,,20230328,76.81,1.1138,0.99,26.0288,50.5%,47.5%,32.54,15.94~51.38,18.84~57.52,,2.0,0.76,34.38,47.02,20230209.0,64.33,21.91
20,603866.SH,桃李面包,2015,,20230328,15.26,2.8085,5.77,31.7832,51.0%,59.0%,18.9,19.18~53.22,23.15~53.67,,2.0,0.88,78.95,16.76,,,
21,600085.SH,同仁堂,1997,长期,20230328,51.87,0.5591,0.71,49.8931,51.0%,92.5%,11.77,35.77~54.13,30.55~53.53,,1.75,0.37,48.2,30.18,,,
22,600436.SH,片仔癀,2003,长期,20230328,278.8,0.434,0.28,68.1255,52.0%,56.5%,24.1,54.24~126.08,38.0~114.92,,1.5,0.79,31.76,20.16,,,
23,600600.SH,青岛啤酒,1993,长期,20230328,112.69,0.9763,0.59,41.4311,58.0%,64.5%,10.23,28.03~65.63,24.46~62.0,,2.0,0.66,44.87,46.37,,,
24,000538.SZ,云南白药,1993,长期,20230328,54.27,2.1051,4.42,36.6879,62.0%,93.0%,14.5,23.26~39.88,21.89~38.41,,1.75,2.4,73.32,29.85,,,
25,603833.SH,欧派家居,2017,,20230328,125.14,1.3984,0.93,29.9808,64.0%,64.0%,22.46,19.19~46.97,17.36~46.04,,2.0,1.16,30.31,35.64,,,
26,002304.SZ,洋河股份,2009,,20230328,168.58,1.7789,1.75,27.1216,65.0%,65.0%,21.82,19.65~42.95,14.09~40.31,,1.75,2.95,59.95,32.33,,,
27,600612.SH,老凤祥,1992,,20230328,53.59,2.7057,2.24,16.4872,65.5%,78.0%,21.21,9.44~20.36,10.45~21.57,,2.0,1.2,45.31,51.38,,,
28,002867.SZ,周大生,2017,,20230328,15.38,3.2204,3.25,14.6641,66.0%,57.0%,21.77,8.28~25.18,9.42~25.92,,2.0,0.5,38.02,21.25,,,
29,300015.SZ,爱尔眼科,2009,长期,20230328,31.32,0.2886,0.57,83.9659,67.5%,47.5%,20.49,54.79~185.85,45.89~166.65,,1.75,0.18,41.94,39.14,,,
30,300529.SZ,健帆生物,2016,,20230328,30.62,2.899,2.22,20.4875,68.0%,22.0%,30.4,8.86~95.38,19.48~88.6,,1.75,0.68,60.1,17.78,20230202.0,34.897,23.21
31,601155.SH,新城控股,2015,,20230328,16.44,,7.79,3.685,76.0%,40.0%,33.68,2.66~7.72,1.72~11.06,,2.25,1.28,28.97,85.18,,,
32,000661.SZ,长春高新,1996,长期,20230328,166.27,0.4782,0.51,16.5136,77.5%,21.5%,24.93,10.25~71.73,8.48~79.56,修正标准差,1.75,0.84,12.95,28.62,,,
33,000858.SZ,五粮液,1998,长期,20230328,192.5,1.5704,1.12,28.6958,80.5%,50.5%,23.54,18.25~58.61,14.0~53.32,,1.75,2.16,50.18,24.79,,,
34,002415.SZ,海康威视,2010,,20230328,42.45,2.1358,1.65,30.9888,82.0%,78.0%,30.75,16.44~40.6,17.57~38.47,,1.5,0.7,51.53,39.23,,,
35,603360.SH,百傲化学,2017,,20230328,18.11,,3.15,10.9989,82.5%,41.5%,23.28,9.13~20.87,4.48~34.76,,2.0,0.57,64.62,18.77,,,
36,601318.SH,中国平安,2007,长期,20230328,45.88,5.1906,2.9,10.0114,83.5%,72.0%,18.87,5.18~13.22,5.75~14.41,,2.25,1.33,19.94,89.53,,,
37,603707.SH,健友股份,2017,,20230328,15.47,0.7459,1.16,22.3031,84.5%,30.0%,21.5,11.54~73.24,12.62~72.52,,2.25,0.18,22.01,35.86,,,
38,603369.SH,今世缘,2014,,20230328,63.9,0.9177,0.64,33.2378,85.0%,72.0%,20.74,20.34~47.58,16.04~44.3,,1.75,0.41,35.75,30.0,,,
39,603589.SH,口子窖,2015,,20230328,69.75,2.1393,1.85,23.5316,85.5%,72.0%,23.49,12.74~33.04,12.52~32.0,,2.0,1.29,51.89,28.32,,,
40,603848.SH,好太太,2017,,20230328,14.49,1.7253,1.59,22.8649,96.0%,76.0%,20.09,13.97~25.53,9.97~36.23,,2.0,0.23,34.0,21.27,,,
41,603605.SH,珀莱雅,2017,,20230328,177.74,0.343,0.33,71.2631,97.5%,75.5%,20.52,56.4~90.98,26.49~96.53,,2.0,0.58,30.36,35.45,,,
42,002916.SZ,深南电路,2017,,20230328,91.49,1.0384,0.94,28.6164,98.5%,45.5%,21.79,12.85~60.25,16.33~64.53,,2.25,0.86,31.74,53.79,,,
43,603868.SH,飞科电器,2016,,20230328,74.99,1.3335,1.6,37.1241,102.0%,85.0%,28.59,22.48~44.68,15.53~42.53,,1.75,1.2,71.06,27.71,,,
44,603043.SH,广州酒家,2017,,20230328,28.23,1.4131,1.31,31.6152,106.5%,71.5%,21.02,14.24~45.42,16.5~42.24,,2.0,0.37,38.18,26.29,,,
45,603387.SH,基蛋生物,2017,,20230328,13.93,1.7434,2.8,11.3749,107.0%,28.0%,21.38,5.08~36.94,5.93~42.59,,2.0,0.39,30.7,18.17,20230217.0,13.253,10.88
46,603338.SH,浙江鼎力,2015,长期,20230328,52.65,0.6458,0.65,25.8569,111.0%,37.0%,19.68,10.18~72.88,15.25~66.17,,2.25,0.34,19.81,31.38,20230130.0,51.596,
47,600276.SH,恒瑞医药,2000,长期,20230328,43.0,0.372,0.44,78.4511,123.0%,77.5%,21.4,31.99~103.15,38.91~98.97,,2.0,0.19,17.99,10.67,20210810.0,57.559,56.74
48,002271.SZ,东方雨虹,2008,,20230328,32.71,0.9135,0.83,25.8918,140.0%,56.0%,22.73,16.25~46.39,8.05~44.93,,2.25,0.27,20.63,51.15,,,
49,002236.SZ,大华股份,2008,,20230328,21.24,1.255,0.89,24.1067,145.0%,100.0%,21.5,10.54~22.12,9.18~25.98,,2.25,0.19,18.56,47.45,,,
50,300726.SZ,宏达电子,2017,,20230328,44.65,1.3438,0.63,21.9189,145.0%,29.0%,20.73,7.3~76.42,11.52~72.64,,2.25,0.28,29.87,12.76,,,
51,002833.SZ,弘亚数控,2016,,20230328,16.97,2.1887,2.95,15.1409,150.5%,42.5%,24.75,5.21~36.53,7.17~33.95,,2.0,0.5,27.21,23.72,,,
52,600809.SH,山西汾酒,1994,长期,20230328,274.83,0.655,0.31,44.4528,157.5%,42.5%,30.23,28.13~109.17,12.44~98.58,,1.75,0.85,37.42,47.02,,,
53,300638.SZ,广和通,2017,,20230328,24.26,0.5406,1.07,42.1031,167.5%,47.0%,20.09,14.68~85.58,16.87~91.83,,2.5,0.26,26.93,46.39,,,
54,300450.SZ,先导智能,2015,,20230328,39.1,1.2768,0.74,27.2632,179.0%,22.5%,21.81,7.24~139.04,14.92~104.46,修正标准差,2.25,0.29,31.15,57.7,,,
55,002901.SZ,大博医疗,2017,,20230328,35.9,1.4033,1.56,34.3892,201.0%,45.5%,30.19,9.24~77.84,14.9~72.26,,1.75,0.56,48.95,17.49,,,
56,603444.SH,吉比特,2017,,20230328,433.16,6.9258,2.11,24.4208,201.0%,59.0%,29.83,8.39~43.21,7.84~39.12,,1.75,9.12,67.13,23.01,,,
57,600690.SH,海尔智家,1993,,20230328,23.41,1.9446,1.62,14.9442,223.5%,42.0%,19.31,5.96~37.46,3.76~33.14,,2.0,0.38,34.95,66.12,,,
58,603638.SH,艾迪精密,2017,,20230328,18.74,0.6414,0.96,64.2807,229.0%,71.5%,21.72,29.22~91.22,14.61~87.05,,2.25,0.18,23.53,29.89,,,
59,300630.SZ,普利制药,2017,,20230328,28.2,0.6783,0.67,25.5351,235.5%,29.0%,23.04,10.8~74.4,5.86~102.68,,2.25,0.19,20.24,30.0,,,
60,000651.SZ,格力电器,1996,长期,20230328,36.4,10.8418,5.66,7.9688,316.0%,34.5%,23.67,1.41~24.13,2.98~21.54,,2.0,2.06,46.15,61.2,,,
61,300595.SZ,欧普康视,2017,,20230328,33.54,0.4144,0.48,48.6414,334.0%,28.5%,26.56,18.76~179.66,7.98~158.52,,2.0,0.16,19.24,11.79,,,
62,300571.SZ,平治信息,2016,,20230328,47.09,0.2336,0.47,35.2838,555.5%,84.0%,32.07,13.81~34.53,3.34~53.18,,2.25,0.22,14.21,56.17,,,
63,600763.SH,通策医疗,1996,,20230328,130.6,,0.06,70.0396,681.0%,34.5%,20.27,18.67~214.41,5.9~187.56,,2.0,0.08,17.52,34.43,,,
64,603180.SH,金牌厨柜,2017,,20230328,36.76,2.8859,2.53,20.5939,776.0%,63.5%,21.88,8.27~27.25,1.37~39.53,,2.25,0.93,32.75,48.19,,,
65,600309.SH,万华化学,2001,长期,20230328,95.85,2.6082,1.79,18.5384,1445.5%,50.5%,35.67,2.16~38.94,0.83~34.01,,1.75,1.72,41.66,56.12,,,
