,证券代码,证券简称,上市年份,跟踪时间,日期,收盘价,股息率,五年股息率,PE_TTM,距离买点%,距离卖点%,五年ROE,三年估值范围,五年估值范围,数据修正,标准差倍数,五年平均每股分红,五年平均分红率,五年平均负债率,买入日期,买入价格,买入PE
31,002916.SZ,深南电路,2017,,20230308,79.5,1.195,1.08,24.925,73.5%,39.0%,21.79,12.49~61.91,16.74~64.56,,2.25,0.86,31.74,53.79,,,
32,603833.SH,欧派家居,2017,,20230308,131.38,1.332,0.88,31.4758,75.5%,66.5%,22.46,18.81~47.07,17.07~46.77,,2.0,1.16,30.31,35.64,,,
33,002867.SZ,周大生,2017,,20230308,16.27,3.0443,3.07,15.5127,77.0%,59.5%,21.77,8.22~25.18,9.33~26.31,,2.0,0.5,38.02,21.25,,,
34,603369.SH,今世缘,2014,,20230308,61.0,0.9613,0.67,31.7293,78.5%,68.5%,20.74,20.07~47.61,15.87~44.27,,1.75,0.41,35.75,30.0,,,
35,603360.SH,百傲化学,2017,,20230308,18.68,,3.05,11.3451,81.5%,43.0%,23.28,9.29~20.93,4.7~34.92,,2.0,0.57,64.62,18.77,,,
36,002236.SZ,大华股份,2008,,20230308,15.43,1.7276,1.23,17.5126,82.5%,72.5%,21.5,10.74~21.72,8.64~26.76,,2.25,0.19,18.56,47.45,,,
37,000858.SZ,五粮液,1998,长期,20230308,199.3,1.5168,1.08,29.7095,87.0%,52.5%,23.54,18.16~58.64,14.04~53.34,,1.75,2.16,50.18,24.79,,,
38,603707.SH,健友股份,2017,,20230308,16.7,0.6909,1.08,24.0764,89.0%,32.5%,21.5,12.25~74.05,13.21~72.37,,2.25,0.18,22.01,35.86,,,
39,000661.SZ,长春高新,1996,长期,20230308,190.76,0.4168,0.44,18.9459,93.0%,24.0%,24.93,10.49~73.41,9.17~79.55,修正标准差,1.75,0.84,12.95,28.62,,,
40,603387.SH,基蛋生物,2017,,20230308,14.13,1.7187,2.76,11.5382,97.0%,28.5%,21.38,5.56~37.02,6.15~43.07,,2.0,0.39,30.7,18.17,20230217.0,13.253,10.88
41,603589.SH,口子窖,2015,,20230308,74.3,2.0083,1.74,25.0666,102.0%,76.5%,23.49,12.26~33.14,12.5~32.12,,2.0,1.29,51.89,28.32,,,
42,601155.SH,新城控股,2015,,20230308,18.15,,7.05,4.0683,106.5%,43.5%,33.68,2.73~7.75,1.54~11.48,,2.25,1.28,28.97,85.18,,,
43,603043.SH,广州酒家,2017,,20230308,28.47,1.4012,1.3,31.884,109.5%,72.5%,21.02,14.16~45.36,16.4~42.18,,2.0,0.37,38.18,26.29,,,
44,603605.SH,珀莱雅,2017,,20230308,184.27,0.3309,0.31,73.8812,111.5%,78.5%,20.52,55.97~91.07,25.38~96.64,,2.0,0.58,30.36,35.45,,,
45,600276.SH,恒瑞医药,2000,长期,20230308,41.96,0.3813,0.45,76.5537,117.5%,75.5%,21.4,31.98~103.08,38.89~99.07,,2.0,0.19,17.99,10.67,20210810.0,57.559,56.74
46,603868.SH,飞科电器,2016,,20230308,79.94,1.2509,1.5,39.5746,117.5%,90.5%,28.59,21.76~44.72,15.56~42.36,,1.75,1.2,71.06,27.71,,,
47,603848.SH,好太太,2017,,20230308,16.55,1.5106,1.39,26.1156,125.0%,87.0%,20.09,14.01~25.35,9.88~36.56,,2.0,0.23,34.0,21.27,,,
48,300726.SZ,宏达电子,2017,,20230308,44.53,1.3474,0.63,21.86,125.0%,28.5%,20.73,8.12~76.18,12.02~72.94,,2.25,0.28,29.87,12.76,,,
49,603338.SH,浙江鼎力,2015,长期,20230308,58.6,0.5802,0.58,28.779,126.0%,41.0%,19.68,10.72~72.8,15.64~66.18,,2.25,0.34,19.81,31.38,20230130.0,51.596,
50,300638.SZ,广和通,2017,,20230308,21.42,0.6123,1.21,37.1743,129.0%,41.5%,20.09,15.25~85.65,17.25~92.23,,2.5,0.26,26.93,46.39,,,
51,600809.SH,山西汾酒,1994,长期,20230308,264.68,0.6801,0.32,42.8111,147.0%,41.0%,30.23,27.75~109.31,12.58~98.62,,1.75,0.85,37.42,47.02,,,
52,002271.SZ,东方雨虹,2008,,20230308,34.22,0.8732,0.79,27.0871,151.5%,59.0%,22.73,16.03~46.47,8.08~45.0,,2.25,0.27,20.63,51.15,,,
53,002833.SZ,弘亚数控,2016,,20230308,17.21,2.1582,2.91,15.3551,152.5%,43.0%,24.75,5.25~36.53,7.2~34.28,,2.0,0.5,27.21,23.72,,,
54,603444.SH,吉比特,2017,,20230308,372.7,8.0493,2.45,21.0121,156.5%,50.5%,29.83,8.55~43.41,7.82~39.1,,1.75,9.12,67.13,23.01,,,
55,300450.SZ,先导智能,2015,,20230308,41.97,1.1895,0.69,29.2643,163.0%,24.0%,21.81,8.81~138.33,15.02~105.1,修正标准差,2.25,0.29,31.15,57.7,,,
56,603180.SH,金牌厨柜,2017,,20230308,40.41,2.6253,2.3,18.0993,181.0%,57.5%,21.88,8.25~27.17,5.27~36.89,修正标准差,2.25,0.93,32.75,48.19,,,
57,300630.SZ,普利制药,2017,,20230308,26.98,0.709,0.7,24.4304,197.5%,27.5%,23.04,11.63~74.87,6.33~103.79,,2.25,0.19,20.24,30.0,,,
58,002901.SZ,大博医疗,2017,,20230308,39.65,1.2705,1.41,37.9814,225.0%,50.0%,30.19,9.52~78.3,15.05~72.37,,1.75,0.56,48.95,17.49,,,
59,603638.SH,艾迪精密,2017,,20230308,18.68,0.6435,0.96,64.0749,233.5%,71.5%,21.72,28.17~91.41,14.54~86.8,,2.25,0.18,23.53,29.89,,,
60,600690.SH,海尔智家,1993,,20230308,24.58,1.8521,1.55,15.6911,244.0%,44.0%,19.31,5.71~37.55,3.79~33.15,,2.0,0.38,34.95,66.12,,,
61,000651.SZ,格力电器,1996,长期,20230308,36.49,10.8151,5.65,7.9885,287.0%,34.5%,23.67,1.55~24.13,3.08~21.6,,2.0,2.06,46.15,61.2,,,
62,300595.SZ,欧普康视,2017,,20230308,33.22,0.4184,0.48,48.1773,321.0%,28.0%,26.56,20.06~179.22,8.0~158.52,,2.0,0.16,19.24,11.79,,,
63,300571.SZ,平治信息,2016,,20230308,36.39,0.3023,0.6,27.2664,669.5%,64.0%,32.07,13.9~34.24,2.03~55.39,,2.25,0.22,14.21,56.17,,,
64,600763.SH,通策医疗,1996,,20230308,141.91,,0.06,76.105,760.5%,37.5%,20.27,18.57~214.45,5.8~187.56,,2.0,0.08,17.52,34.43,,,
65,600309.SH,万华化学,2001,长期,20230308,100.99,2.4755,1.7,19.5256,1743.5%,53.5%,35.67,2.0~38.9,0.72~34.08,,1.75,1.72,41.66,56.12,,,
