,证券代码,证券简称,上市年份,跟踪时间,日期,收盘价,股息率,五年股息率,PE_TTM,距离买点%,距离卖点%,五年ROE,三年估值范围,五年估值范围,数据修正,标准差倍数,五年平均每股分红,五年平均分红率,五年平均负债率,买入日期,买入价格,买入PE
21,603899.SH,晨光股份,2015,长期,20230419,45.78,1.3118,0.9,33.0888,45.0%,49.0%,26.23,21.53~70.25,24.13~63.81,,1.75,0.41,35.76,39.98,,,
22,002304.SZ,洋河股份,2009,,20230419,152.88,1.9616,1.93,24.5957,47.5%,59.0%,21.82,20.21~42.71,14.11~40.31,,1.75,2.95,59.95,32.33,,,
23,002884.SZ,凌霄泵业,2017,,20230419,15.9,6.2893,7.04,13.4786,48.0%,57.0%,20.71,10.3~23.7,8.09~22.87,,2.0,1.12,74.54,8.45,,,
24,603589.SH,口子窖,2015,,20230419,59.75,2.4973,2.16,20.1579,57.0%,62.0%,23.49,13.16~32.92,12.52~31.86,,2.0,1.29,51.89,28.32,,,
25,600085.SH,同仁堂,1997,长期,20230419,54.7,0.5302,0.68,52.6152,58.0%,96.5%,11.77,36.4~54.28,30.49~53.71,,1.75,0.37,48.2,30.18,,,
26,603833.SH,欧派家居,2017,,20230419,122.98,1.423,0.94,29.4633,59.0%,63.0%,22.46,19.51~46.89,17.58~45.42,,2.0,1.16,30.31,35.64,,,
27,603605.SH,珀莱雅,2017,,20230419,169.9,0.3589,0.34,58.9309,59.0%,62.5%,20.52,56.65~90.93,27.44~96.4,,2.0,0.58,30.36,35.45,,,
28,603360.SH,百傲化学,2017,,20230419,15.21,,3.75,9.2376,61.0%,35.0%,23.28,8.84~20.84,4.23~34.57,,2.0,0.57,64.62,18.77,,,
29,600600.SH,青岛啤酒,1993,长期,20230419,116.6,0.9436,0.57,42.8686,62.0%,67.0%,10.23,28.59~65.47,24.46~61.96,,2.0,0.66,44.87,46.37,,,
30,000858.SZ,五粮液,1998,长期,20230419,176.29,1.7148,1.23,26.2794,66.0%,46.5%,23.54,18.17~58.63,13.94~53.3,,1.75,2.16,50.18,24.79,,,
31,300015.SZ,爱尔眼科,2009,长期,20230419,30.78,0.2937,0.58,82.5182,66.0%,46.5%,20.49,54.22~185.96,45.72~166.62,,1.75,0.18,41.94,39.14,,,
32,002867.SZ,周大生,2017,,20230419,16.12,3.0726,3.1,15.3697,72.0%,60.5%,21.77,8.36~25.18,9.54~25.52,,2.0,0.5,38.02,21.25,,,
33,603369.SH,今世缘,2014,,20230419,60.95,0.9621,0.67,31.7033,74.0%,68.5%,20.74,20.66~47.56,16.25~44.33,,1.75,0.41,35.75,30.0,,,
34,600612.SH,老凤祥,1992,,20230419,60.25,2.4066,1.99,18.5362,86.5%,88.0%,21.21,9.43~20.49,10.45~21.55,,2.0,1.2,45.31,51.38,,,
35,603848.SH,好太太,2017,,20230419,14.1,1.773,1.63,22.2495,88.0%,74.0%,20.09,13.97~25.67,10.23~35.61,,2.0,0.23,34.0,21.27,,,
36,603338.SH,浙江鼎力,2015,长期,20230419,53.8,0.632,0.63,21.6677,89.0%,30.5%,19.68,9.34~73.0,14.72~66.28,,2.25,0.34,19.81,31.38,20230130.0,51.596,
37,002415.SZ,海康威视,2010,,20230419,43.16,2.1007,1.62,32.6863,90.0%,82.5%,30.75,16.68~40.76,17.64~38.26,,1.5,0.7,51.53,39.23,,,
38,601318.SH,中国平安,2007,长期,20230419,48.4,4.9203,2.75,10.5613,92.5%,76.0%,18.87,5.2~13.26,5.79~14.29,,2.25,1.33,19.94,89.53,,,
39,603707.SH,健友股份,2017,,20230419,15.77,0.7317,1.14,22.7356,93.0%,31.0%,21.5,11.53~71.23,12.02~72.62,,2.25,0.18,22.01,35.86,,,
40,000661.SZ,长春高新,1996,长期,20230419,162.88,0.4882,0.52,17.0825,95.5%,22.5%,24.93,10.01~70.05,7.72~79.58,修正标准差,1.75,0.84,12.95,28.62,,,
41,002916.SZ,深南电路,2017,,20230419,90.77,1.0466,0.95,28.3912,96.0%,46.0%,21.79,13.19~58.69,16.03~64.31,,2.25,0.86,31.74,53.79,,,
42,603043.SH,广州酒家,2017,,20230419,28.91,1.3798,1.28,31.5984,105.0%,71.5%,21.02,14.3~45.5,16.63~42.29,,2.0,0.37,38.18,26.29,,,
43,603868.SH,飞科电器,2016,,20230419,78.0,1.2821,1.54,38.6142,107.5%,88.0%,28.59,23.23~44.71,15.5~42.8,,1.75,1.2,71.06,27.71,,,
44,600809.SH,山西汾酒,1994,长期,20230419,244.69,0.7357,0.35,39.5742,131.0%,38.0%,30.23,28.19~109.15,12.27~98.53,,1.75,0.85,37.42,47.02,,,
45,600276.SH,恒瑞医药,2000,长期,20230419,48.66,0.3288,0.39,88.7775,153.0%,87.0%,21.4,31.93~103.37,38.87~99.17,,2.0,0.19,17.99,10.67,20210810.0,57.559,56.74
46,300529.SZ,健帆生物,2016,,20230419,31.13,2.8515,2.18,28.2664,154.0%,30.0%,30.4,7.88~94.34,18.74~88.58,,1.75,0.68,60.1,17.78,20230202.0,34.897,23.21
47,002833.SZ,弘亚数控,2016,,20230419,17.34,2.142,2.88,15.471,156.5%,44.0%,24.75,5.2~36.54,7.16~33.56,,2.0,0.5,27.21,23.72,,,
48,603387.SH,基蛋生物,2017,,20230419,13.33,1.8219,2.93,13.7191,159.0%,34.5%,21.38,4.76~36.76,5.94~41.86,,2.0,0.39,30.7,18.17,20230217.0,13.253,10.88
49,300726.SZ,宏达电子,2017,,20230419,45.57,1.3167,0.61,22.0351,163.5%,29.0%,20.73,6.57~76.65,11.45~71.57,,2.25,0.28,29.87,12.76,,,
50,300638.SZ,广和通,2017,,20230419,24.18,0.5424,1.08,41.9643,170.5%,47.5%,20.09,14.38~85.34,16.78~91.16,,2.5,0.26,26.93,46.39,,,
51,603638.SH,艾迪精密,2017,,20230419,16.52,0.7276,1.09,56.6658,188.0%,63.0%,21.72,29.56~91.24,14.71~87.21,,2.25,0.18,23.53,29.89,,,
52,300630.SZ,普利制药,2017,,20230419,23.7,0.8071,0.8,21.4604,190.5%,25.0%,23.04,10.18~73.5,5.78~100.96,,2.25,0.19,20.24,30.0,,,
53,603444.SH,吉比特,2017,,20230419,503.99,5.9524,1.81,24.7935,203.5%,60.0%,29.83,8.35~42.93,7.96~39.18,,1.75,9.12,67.13,23.01,,,
54,600690.SH,海尔智家,1993,,20230419,22.93,1.9853,1.66,14.7245,214.0%,41.5%,19.31,6.23~37.35,3.75~33.13,,2.0,0.38,34.95,66.12,,,
55,002901.SZ,大博医疗,2017,,20230419,37.26,1.352,1.5,35.692,220.0%,47.5%,30.19,8.96~77.0,14.72~72.0,,1.75,0.56,48.95,17.49,,,
56,300450.SZ,先导智能,2015,,20230419,38.5,1.2967,0.75,26.8448,222.0%,22.0%,21.81,5.78~139.72,14.84~103.84,修正标准差,2.25,0.29,31.15,57.7,,,
57,002236.SZ,大华股份,2008,,20230419,25.19,0.965,0.75,31.3526,233.5%,126.0%,21.5,9.58~23.62,9.2~25.96,,2.25,0.19,18.56,47.45,,,
58,002271.SZ,东方雨虹,2008,,20230419,31.55,0.9471,0.86,37.4747,247.5%,81.5%,22.73,16.3~46.5,8.03~45.05,,2.25,0.27,20.63,51.15,,,
59,603180.SH,金牌厨柜,2017,,20230419,39.82,2.6641,2.34,22.3082,309.0%,71.5%,21.88,8.28~27.46,4.06~35.88,,2.25,0.93,32.75,48.19,,,
60,300595.SZ,欧普康视,2017,,20230419,34.02,0.4086,0.47,48.8059,354.5%,28.5%,26.56,17.11~180.11,7.81~158.53,,2.0,0.16,19.24,11.79,,,
61,300571.SZ,平治信息,2016,,20230419,44.4,0.2477,0.5,33.2682,376.0%,79.5%,32.07,13.47~35.29,4.71~51.11,,2.25,0.22,14.21,56.17,,,
62,000651.SZ,格力电器,1996,长期,20230419,40.02,7.4044,5.15,8.7613,399.5%,38.0%,23.67,1.26~24.12,2.88~21.5,,2.0,2.06,46.15,61.2,,,
63,600763.SH,通策医疗,1996,,20230419,123.8,,0.06,66.3928,626.0%,32.5%,20.27,18.1~214.56,6.11~187.47,,2.0,0.08,17.52,34.43,,,
64,600309.SH,万华化学,2001,长期,20230419,96.41,2.5931,1.78,20.2982,1387.0%,55.5%,35.67,2.36~38.96,0.96~33.92,,1.75,1.72,41.66,56.12,,,
65,601155.SH,新城控股,2015,,20230419,16.17,,7.92,26.1677,15380.0%,235.5%,33.68,1.39~9.71,0.09~12.95,修正标准差,2.25,1.28,28.97,85.18,,,
