,证券代码,证券简称,上市年份,跟踪时间,日期,收盘价,股息率,五年股息率,PE_TTM,距离买点%,距离卖点%,五年ROE,三年估值范围,五年估值范围,数据修正,标准差倍数,五年平均每股分红,五年平均分红率,五年平均负债率,买入日期,买入价格,买入PE
12,600298.SH,安琪酵母,2000,长期,20230424,38.88,1.2325,1.08,25.5674,28.0%,56.5%,21.99,20.83~46.15,19.02~43.46,,2.0,0.42,34.31,46.8,,,
13,000049.SZ,德赛电池,1995,,20230424,39.2,1.9191,1.51,13.5487,28.5%,52.0%,25.27,10.22~26.58,10.78~25.04,,2.0,0.59,23.65,70.97,,,
14,002508.SZ,老板电器,2010,,20230424,26.78,1.8574,2.28,20.7845,31.0%,84.0%,24.01,17.1~25.02,14.69~24.45,,1.5,0.61,39.35,34.91,,,
15,002841.SZ,视源股份,2017,,20230424,67.35,1.2702,1.13,22.8231,34.5%,41.5%,32.54,15.59~51.41,18.43~57.23,,2.0,0.76,34.38,47.02,20230209.0,64.33,21.91
16,600436.SH,片仔癀,2003,长期,20230424,262.38,0.4612,0.3,62.0112,37.0%,51.0%,24.1,54.92~125.9,38.07~114.91,,1.5,0.79,31.76,20.16,,,
17,603605.SH,珀莱雅,2017,,20230424,157.99,0.3859,0.37,51.6641,39.5%,54.5%,20.52,56.41~91.05,27.6~96.34,,2.0,0.58,30.36,35.45,,,
18,000333.SZ,美的集团,2013,长期,20230424,57.03,2.9161,2.6,13.534,41.0%,54.0%,25.21,9.16~25.78,10.02~23.88,,1.75,1.48,43.94,65.34,,,
19,603866.SH,桃李面包,2015,,20230424,13.79,,6.38,29.6096,41.5%,55.5%,18.9,19.12~52.46,22.95~53.47,,2.0,0.88,78.95,16.76,,,
20,002304.SZ,洋河股份,2009,,20230424,147.2,2.0373,2.0,23.6819,41.5%,56.5%,21.82,20.29~42.67,14.1~40.3,,1.75,2.95,59.95,32.33,,,
21,603899.SH,晨光股份,2015,长期,20230424,44.53,1.3486,0.92,32.1854,41.5%,47.5%,26.23,21.44~70.24,24.09~63.81,,1.75,0.41,35.76,39.98,,,
22,000538.SZ,云南白药,1993,长期,20230424,54.09,2.1121,4.44,32.3853,42.0%,82.5%,14.5,23.57~39.93,21.89~38.47,,1.75,2.4,73.32,29.85,,,
23,300357.SZ,我武生物,2014,,20230424,43.65,0.4605,0.55,69.7811,45.0%,54.5%,24.02,53.99~131.89,43.33~120.51,,1.5,0.24,31.29,5.72,,,
24,002884.SZ,凌霄泵业,2017,,20230424,15.73,6.3573,7.12,13.3345,46.5%,57.0%,20.71,10.3~23.7,8.09~22.83,,2.0,1.12,74.54,8.45,,,
25,603833.SH,欧派家居,2017,,20230424,116.65,1.5002,0.99,27.9468,50.5%,60.0%,22.46,19.54~46.88,17.59~45.33,,2.0,1.16,30.31,35.64,,,
26,300015.SZ,爱尔眼科,2009,长期,20230424,28.11,0.3216,0.64,75.3602,52.0%,42.5%,20.49,53.99~185.95,45.64~166.62,,1.75,0.18,41.94,39.14,,,
27,603589.SH,口子窖,2015,,20230424,59.08,2.5257,2.18,19.9319,54.5%,61.0%,23.49,13.23~32.89,12.52~31.84,,2.0,1.29,51.89,28.32,,,
28,603360.SH,百傲化学,2017,,20230424,14.61,,3.9,8.8732,56.5%,33.5%,23.28,8.77~20.85,4.17~34.55,,2.0,0.57,64.62,18.77,,,
29,600600.SH,青岛啤酒,1993,长期,20230424,113.5,0.9693,0.58,41.7289,57.5%,65.0%,10.23,28.67~65.45,24.45~61.95,,2.0,0.66,44.87,46.37,,,
30,000858.SZ,五粮液,1998,长期,20230424,168.0,1.7994,1.29,25.0436,59.0%,44.0%,23.54,18.12~58.64,13.91~53.29,,1.75,2.16,50.18,24.79,,,
31,600085.SH,同仁堂,1997,长期,20230424,55.75,0.5202,0.66,53.6252,60.5%,98.5%,11.77,36.51~54.31,30.47~53.75,,1.75,0.37,48.2,30.18,,,
32,603369.SH,今世缘,2014,,20230424,57.85,1.0136,0.71,30.0908,64.5%,65.0%,20.74,20.7~47.56,16.3~44.34,,1.75,0.41,35.75,30.0,,,
33,002867.SZ,周大生,2017,,20230424,15.5,3.1955,3.23,14.7786,65.0%,58.0%,21.77,8.38~25.16,9.55~25.45,,2.0,0.5,38.02,21.25,,,
34,002415.SZ,海康威视,2010,,20230424,39.25,2.31,1.78,29.7252,72.5%,74.5%,30.75,16.73~40.77,17.64~38.22,,1.5,0.7,51.53,39.23,,,
35,603848.SH,好太太,2017,,20230424,13.4,1.8657,1.72,21.1449,78.0%,70.5%,20.09,13.98~25.68,10.3~35.46,,2.0,0.23,34.0,21.27,,,
36,603707.SH,健友股份,2017,,20230424,14.7,0.7849,1.22,21.193,80.5%,29.0%,21.5,11.58~70.74,11.89~72.65,,2.25,0.18,22.01,35.86,,,
37,601318.SH,中国平安,2007,长期,20230424,46.4,5.1324,2.87,10.1249,84.0%,73.0%,18.87,5.2~13.26,5.79~14.27,,2.25,1.33,19.94,89.53,,,
38,600612.SH,老凤祥,1992,,20230424,59.75,2.4268,2.01,18.3823,84.5%,87.0%,21.21,9.44~20.52,10.45~21.55,,2.0,1.2,45.31,51.38,,,
39,603338.SH,浙江鼎力,2015,长期,20230424,51.8,0.6564,0.66,20.8622,86.0%,29.5%,19.68,9.1~73.04,14.58~66.32,,2.25,0.34,19.81,31.38,20230130.0,51.596,
40,002916.SZ,深南电路,2017,,20230424,91.7,1.036,0.94,28.6821,97.0%,46.5%,21.79,13.3~58.34,15.97~64.29,,2.25,0.86,31.74,53.79,,,
41,000661.SZ,长春高新,1996,长期,20230424,162.14,0.4904,0.52,17.0049,97.0%,22.5%,24.93,9.96~69.74,7.57~79.57,修正标准差,1.75,0.84,12.95,28.62,,,
42,603868.SH,飞科电器,2016,,20230424,75.73,1.3205,1.58,37.4904,100.5%,85.0%,28.59,23.37~44.71,15.5~42.86,,1.75,1.2,71.06,27.71,,,
43,603043.SH,广州酒家,2017,,20230424,28.38,1.4056,1.3,31.0191,101.0%,70.5%,21.02,14.31~45.51,16.67~42.29,,2.0,0.37,38.18,26.29,,,
44,600809.SH,山西汾酒,1994,长期,20230424,236.23,0.762,0.36,38.206,123.5%,36.0%,30.23,28.13~109.17,12.23~98.53,,1.75,0.85,37.42,47.02,,,
45,600276.SH,恒瑞医药,2000,长期,20230424,48.35,0.3309,0.39,78.912,125.0%,77.5%,21.4,31.92~103.42,38.87~99.23,,2.0,0.19,17.99,10.67,20210810.0,57.559,56.74
46,002833.SZ,弘亚数控,2016,,20230424,16.44,2.2593,3.04,14.668,143.5%,41.5%,24.75,5.18~36.54,7.16~33.5,,2.0,0.5,27.21,23.72,,,
47,300529.SZ,健帆生物,2016,,20230424,29.6,2.9989,2.3,26.8772,146.5%,29.0%,30.4,7.69~94.11,18.59~88.57,,1.75,0.68,60.1,17.78,20230202.0,34.897,23.21
48,300726.SZ,宏达电子,2017,,20230424,42.46,1.4131,0.66,20.5313,150.0%,27.0%,20.73,6.4~76.7,11.36~71.44,,2.25,0.28,29.87,12.76,,,
49,603387.SH,基蛋生物,2017,,20230424,12.98,1.871,3.0,13.3589,154.0%,34.0%,21.38,4.7~36.7,5.95~41.69,,2.0,0.39,30.7,18.17,20230217.0,13.253,10.88
50,300638.SZ,广和通,2017,,20230424,23.25,0.5641,1.12,40.2845,160.5%,45.5%,20.09,14.31~85.29,16.76~91.02,,2.5,0.26,26.93,46.39,,,
51,603638.SH,艾迪精密,2017,,20230424,16.26,0.7392,1.11,55.774,183.0%,62.0%,21.72,29.61~91.23,14.73~87.23,,2.25,0.18,23.53,29.89,,,
52,300630.SZ,普利制药,2017,,20230424,23.12,0.8273,0.82,20.9352,187.0%,24.0%,23.04,10.06~73.24,5.71~100.67,,2.25,0.19,20.24,30.0,,,
53,600690.SH,海尔智家,1993,,20230424,22.61,2.0134,1.68,14.519,209.0%,40.5%,19.31,6.28~37.34,3.75~33.13,,2.0,0.38,34.95,66.12,,,
54,300450.SZ,先导智能,2015,,20230424,35.92,1.3898,0.81,25.0459,213.0%,20.5%,21.81,5.47~139.87,14.82~103.74,修正标准差,2.25,0.29,31.15,57.7,,,
55,002236.SZ,大华股份,2008,,20230424,23.9,1.017,0.79,29.747,222.0%,118.5%,21.5,9.32~24.0,9.14~26.04,,2.25,0.19,18.56,47.45,,,
56,002271.SZ,东方雨虹,2008,,20230424,29.49,1.0132,0.92,35.0279,225.0%,76.0%,22.73,16.31~46.55,8.02~45.1,,2.25,0.27,20.63,51.15,,,
57,603444.SH,吉比特,2017,,20230424,549.9,5.4555,1.66,27.052,231.0%,66.0%,29.83,8.33~42.89,7.99~39.19,,1.75,9.12,67.13,23.01,,,
58,603180.SH,金牌厨柜,2017,,20230424,36.64,2.8954,2.54,20.5267,250.0%,66.0%,21.88,8.28~27.48,4.53~35.23,,2.25,0.93,32.75,48.19,,,
59,002901.SZ,大博医疗,2017,,20230424,40.83,1.2338,1.37,39.1117,251.5%,52.0%,30.19,8.94~76.78,14.69~71.95,,1.75,0.56,48.95,17.49,,,
60,300595.SZ,欧普康视,2017,,20230424,32.12,0.4327,0.5,46.0801,334.0%,27.0%,26.56,16.71~180.21,7.76~158.54,,2.0,0.16,19.24,11.79,,,
61,300571.SZ,平治信息,2016,,20230424,41.97,0.2621,0.52,31.4474,338.5%,74.5%,32.07,13.44~35.38,4.88~50.82,,2.25,0.22,14.21,56.17,,,
62,000651.SZ,格力电器,1996,长期,20230424,41.29,7.1766,4.99,9.0394,424.0%,39.5%,23.67,1.23~24.11,2.87~21.49,,2.0,2.06,46.15,61.2,,,
63,600763.SH,通策医疗,1996,,20230424,116.55,,0.07,62.5047,586.5%,31.0%,20.27,17.8~214.62,6.11~187.47,,2.0,0.08,17.52,34.43,,,
64,600309.SH,万华化学,2001,长期,20230424,90.74,2.7551,1.9,19.1044,1270.5%,52.5%,35.67,2.41~38.97,0.98~33.9,,1.75,1.72,41.66,56.12,,,
65,601155.SH,新城控股,2015,,20230424,15.09,,8.48,24.42,1512.5%,230.0%,33.68,1.41~9.85,1.64~11.46,修正标准差,2.25,1.28,28.97,85.18,,,
