,证券代码,证券简称,上市年份,跟踪时间,日期,收盘价,股息率,五年股息率,PE_TTM,距离买点%,距离卖点%,五年ROE,三年估值范围,五年估值范围,数据修正,标准差倍数,五年平均每股分红,五年平均分红率,五年平均负债率,买入日期,买入价格,买入PE
38,600436.SH,片仔癀,2003,长期,20221221,288.99,0.4187,0.27,70.5173,66.0%,58.0%,24.1,50.0~127.04,36.87~114.61,,1.5,0.79,31.76,20.16,,,
39,603369.SH,今世缘,2014,,20221221,48.71,1.2038,0.84,25.3366,66.0%,52.5%,20.74,17.73~49.59,13.33~46.19,,2.0,0.41,35.75,30.0,,,
40,603043.SH,广州酒家,2017,,20221221,26.35,1.518,1.4,25.5818,66.0%,58.0%,21.02,14.38~45.4,16.45~42.17,,2.0,0.37,38.18,26.29,,,
41,000538.SZ,云南白药,1993,长期,20221221,55.77,2.0485,4.3,37.7019,68.5%,98.5%,14.5,22.49~38.61,22.15~37.63,,1.75,2.4,73.32,29.85,,,
42,002833.SZ,弘亚数控,2016,,20221221,12.72,2.92,3.93,11.349,69.0%,31.0%,24.75,6.24~36.52,7.2~36.1,,2.0,0.5,27.21,23.72,,,
43,300638.SZ,广和通,2017,,20221221,18.04,0.7267,1.44,31.3198,71.5%,34.0%,20.09,17.37~87.23,19.15~92.87,,2.5,0.26,26.93,46.39,,,
44,601318.SH,中国平安,2007,长期,20221221,45.26,5.2617,2.94,8.5788,73.0%,58.0%,18.87,5.18~13.24,4.73~16.29,,2.25,1.33,19.94,89.53,,,
45,600276.SH,恒瑞医药,2000,长期,20221221,36.14,0.4426,0.53,65.9355,87.5%,64.5%,21.4,31.97~103.55,38.8~98.64,,2.0,0.19,17.99,10.67,20210810.0,57.559,56.74
46,603180.SH,金牌厨柜,2017,,20221221,29.84,3.5552,3.12,13.3651,93.0%,40.0%,21.88,8.52~27.3,5.79~40.53,修正标准差,2.25,0.93,32.75,48.19,,,
47,300450.SZ,先导智能,2015,,20221221,40.97,1.2185,0.71,28.5671,95.0%,23.0%,21.81,13.95~136.09,15.3~107.08,修正标准差,2.25,0.29,31.15,57.7,,,
48,603868.SH,飞科电器,2016,,20221221,69.63,1.4362,1.72,34.4706,97.5%,79.0%,28.59,19.86~44.6,15.51~42.47,,1.75,1.2,71.06,27.71,,,
49,603605.SH,珀莱雅,2017,,20221221,157.25,0.3877,0.37,63.0478,105.5%,66.0%,20.52,54.32~91.64,21.37~97.19,,2.0,0.58,30.36,35.45,,,
50,603444.SH,吉比特,2017,,20221221,325.0,4.923,2.81,18.3229,113.0%,43.5%,29.83,9.31~44.11,7.94~39.18,,1.75,9.12,67.13,23.01,,,
51,603848.SH,好太太,2017,,20221221,12.54,1.9936,1.83,19.7879,118.5%,62.0%,20.09,14.17~25.09,6.63~42.15,,2.0,0.23,34.0,21.27,,,
52,300630.SZ,普利制药,2017,,20221221,25.9,0.7385,0.73,23.4525,120.5%,25.5%,23.04,14.63~77.09,8.33~107.47,,2.25,0.19,20.24,30.0,,,
53,601155.SH,新城控股,2015,,20221221,21.28,,6.02,4.7699,122.0%,48.0%,33.68,2.7~8.12,1.78~12.44,修正标准差,2.25,1.28,28.97,85.18,,,
54,000651.SZ,格力电器,1996,长期,20221221,32.43,9.0951,6.35,7.0997,152.5%,30.5%,23.67,2.33~24.23,3.52~21.84,,2.0,2.06,46.15,61.2,,,
55,002271.SZ,东方雨虹,2008,,20221221,33.7,0.8866,0.8,26.6755,155.5%,57.5%,22.73,14.6~46.98,8.1~45.14,,2.25,0.27,20.63,51.15,,,
56,600809.SH,山西汾酒,1994,长期,20221221,277.84,0.6479,0.31,44.9397,160.5%,42.5%,30.23,26.49~109.73,12.75~98.95,,1.75,0.85,37.42,47.02,,,
57,002901.SZ,大博医疗,2017,,20221221,35.74,1.399,1.57,34.494,171.5%,44.5%,30.19,10.7~80.34,15.6~72.98,,1.75,0.56,48.95,17.49,,,
58,603638.SH,艾迪精密,2017,,20221221,14.66,0.8199,1.23,50.2857,176.0%,56.0%,21.72,25.41~91.75,14.14~85.94,,2.25,0.18,23.53,29.89,,,
59,000661.SZ,长春高新,1996,长期,20221221,167.14,0.4757,0.5,16.6004,242.0%,19.0%,24.93,3.07~87.45,11.48~79.6,,1.75,0.84,12.95,28.62,,,
60,600690.SH,海尔智家,1993,,20221221,24.46,1.8611,1.55,15.6196,252.5%,44.0%,19.31,5.17~37.69,3.87~33.19,,2.0,0.38,34.95,66.12,,,
61,300595.SZ,欧普康视,2017,,20221221,31.15,0.4462,0.51,45.1753,309.5%,26.5%,26.56,24.63~177.91,7.1~158.78,,2.0,0.16,19.24,11.79,,,
62,300482.SZ,万孚生物,2015,,20221221,36.51,0.8182,0.96,13.014,715.5%,17.0%,21.49,9.56~66.94,0.87~82.17,修正标准差,2.25,0.35,27.39,24.92,,,
63,600763.SH,通策医疗,1996,,20221221,142.47,,0.06,76.4053,1146.5%,37.5%,20.27,16.72~214.92,3.75~187.65,,2.0,0.08,17.52,34.43,,,
64,600309.SH,万华化学,2001,长期,20221221,89.85,2.7824,1.91,15.0736,2313.0%,40.5%,35.67,2.0~38.9,0.37~34.45,,1.75,1.72,41.66,56.12,,,
65,300571.SZ,平治信息,2016,,20221221,28.44,0.3868,0.77,21.3096,2344.0%,48.0%,32.07,13.87~34.75,0.45~59.59,,2.25,0.22,14.21,56.17,,,
