,证券代码,证券简称,上市年份,跟踪时间,日期,收盘价,股息率,五年股息率,PE_TTM,距离买点%,距离卖点%,五年ROE,三年估值范围,五年估值范围,数据修正,标准差倍数,五年平均每股分红,五年平均分红率,五年平均负债率,买入日期,买入价格,买入PE
44,603043.SH,广州酒家,2017,,20230317,27.87,1.4313,1.33,31.212,104.0%,70.5%,21.02,14.2~45.4,16.45~42.21,,2.0,0.37,38.18,26.29,,,
45,603868.SH,飞科电器,2016,,20230317,77.0,1.2987,1.56,38.1191,108.5%,87.0%,28.59,22.12~44.7,15.54~42.44,,1.75,1.2,71.06,27.71,,,
46,600276.SH,恒瑞医药,2000,长期,20230317,40.82,0.3919,0.47,74.4739,111.5%,73.5%,21.4,31.98~103.08,38.9~99.02,,2.0,0.19,17.99,10.67,20210810.0,57.559,56.74
47,603338.SH,浙江鼎力,2015,长期,20230317,54.92,0.6191,0.62,26.9717,115.5%,38.5%,19.68,10.46~72.82,15.45~66.15,,2.25,0.34,19.81,31.38,20230130.0,51.596,
48,002236.SZ,大华股份,2008,,20230317,19.13,1.3934,0.99,21.7119,122.0%,90.5%,21.5,10.71~21.79,8.96~26.28,,2.25,0.19,18.56,47.45,,,
49,300638.SZ,广和通,2017,,20230317,20.54,0.6385,1.27,35.6471,124.0%,39.5%,20.09,14.91~85.61,17.0~92.08,,2.5,0.26,26.93,46.39,,,
50,300726.SZ,宏达电子,2017,,20230317,43.6,1.3761,0.64,21.4034,131.0%,28.5%,20.73,7.67~76.31,11.68~72.98,,2.25,0.28,29.87,12.76,,,
51,002271.SZ,东方雨虹,2008,,20230317,32.61,0.9163,0.83,25.8127,139.0%,56.0%,22.73,16.16~46.42,8.07~44.95,,2.25,0.27,20.63,51.15,,,
52,600809.SH,山西汾酒,1994,长期,20230317,267.23,0.6736,0.32,43.2235,149.5%,41.0%,30.23,27.92~109.24,12.5~98.6,,1.75,0.85,37.42,47.02,,,
53,002833.SZ,弘亚数控,2016,,20230317,16.93,2.1939,2.95,15.1052,149.5%,42.5%,24.75,5.22~36.54,7.19~34.09,,2.0,0.5,27.21,23.72,,,
54,300450.SZ,先导智能,2015,,20230317,38.75,1.2883,0.75,27.0191,159.5%,22.0%,21.81,7.95~138.71,14.97~104.79,修正标准差,2.25,0.29,31.15,57.7,,,
55,603180.SH,金牌厨柜,2017,,20230317,37.36,2.8396,2.49,16.7333,162.5%,53.5%,21.88,8.25~27.17,5.18~36.26,修正标准差,2.25,0.93,32.75,48.19,,,
56,603444.SH,吉比特,2017,,20230317,382.84,7.8361,2.38,21.5838,165.5%,52.0%,29.83,8.44~43.32,7.82~39.1,,1.75,9.12,67.13,23.01,,,
57,300630.SZ,普利制药,2017,,20230317,26.1,0.7329,0.73,23.6336,201.0%,26.5%,23.04,11.19~74.67,6.03~103.33,,2.25,0.19,20.24,30.0,,,
58,603638.SH,艾迪精密,2017,,20230317,17.38,0.6916,1.04,59.6157,207.5%,66.5%,21.72,28.7~91.32,14.58~86.92,,2.25,0.18,23.53,29.89,,,
59,002901.SZ,大博医疗,2017,,20230317,38.76,1.2997,1.44,37.1289,221.0%,49.0%,30.19,9.39~78.07,14.99~72.33,,1.75,0.56,48.95,17.49,,,
60,600690.SH,海尔智家,1993,,20230317,23.38,1.9471,1.63,14.9251,225.5%,42.0%,19.31,5.82~37.52,3.77~33.15,,2.0,0.38,34.95,66.12,,,
61,300595.SZ,欧普康视,2017,,20230317,31.7,0.4385,0.5,45.9729,305.0%,27.0%,26.56,19.4~179.44,8.0~158.52,,2.0,0.16,19.24,11.79,,,
62,000651.SZ,格力电器,1996,长期,20230317,37.51,10.521,5.49,8.2118,314.5%,36.0%,23.67,1.47~24.13,3.03~21.57,,2.0,2.06,46.15,61.2,,,
63,300571.SZ,平治信息,2016,,20230317,37.26,0.2952,0.59,27.9183,549.5%,66.0%,32.07,13.91~34.27,2.54~54.44,,2.25,0.22,14.21,56.17,,,
64,600763.SH,通策医疗,1996,,20230317,133.79,,0.06,71.7503,703.0%,35.5%,20.27,18.64~214.42,5.87~187.55,,2.0,0.08,17.52,34.43,,,
65,600309.SH,万华化学,2001,长期,20230317,97.42,2.5662,1.77,18.8354,1559.5%,51.5%,35.67,2.08~38.92,0.78~34.04,,1.75,1.72,41.66,56.12,,,
