,证券代码,证券简称,上市年份,跟踪时间,日期,收盘价,股息率,五年股息率,PE_TTM,距离买点%,距离卖点%,五年ROE,三年估值范围,五年估值范围,数据修正,标准差倍数,五年平均每股分红,五年平均分红率,五年平均负债率,买入日期,买入价格,买入PE
32,002415.SZ,海康威视,2010,,20230425,37.45,2.421,1.87,28.362,64.5%,71.5%,30.75,16.74~40.78,17.64~38.22,,1.5,0.7,51.53,39.23,,,
33,603369.SH,今世缘,2014,,20230425,58.99,0.994,0.7,30.6838,68.0%,66.5%,20.74,20.71~47.55,16.31~44.33,,1.75,0.41,35.75,30.0,,,
34,600085.SH,同仁堂,1997,长期,20230425,58.58,0.495,0.63,56.3474,69.0%,103.5%,11.77,36.53~54.35,30.47~53.79,,1.75,0.37,48.2,30.18,,,
35,603848.SH,好太太,2017,,20230425,13.21,1.8925,1.74,20.8451,75.5%,69.5%,20.09,13.98~25.68,10.31~35.45,,2.0,0.23,34.0,21.27,,,
36,603707.SH,健友股份,2017,,20230425,14.35,0.8041,1.25,20.6884,76.0%,28.5%,21.5,11.59~70.59,11.86~72.66,,2.25,0.18,22.01,35.86,,,
37,601318.SH,中国平安,2007,长期,20230425,46.09,5.1669,2.89,10.0573,83.0%,72.5%,18.87,5.2~13.26,5.8~14.26,,2.25,1.33,19.94,89.53,,,
38,603338.SH,浙江鼎力,2015,长期,20230425,51.3,0.6628,0.66,20.6608,85.0%,29.5%,19.68,9.03~73.05,14.54~66.32,,2.25,0.34,19.81,31.38,20230130.0,51.596,
39,600612.SH,老凤祥,1992,,20230425,60.43,2.3995,1.99,18.5915,87.0%,88.0%,21.21,9.43~20.53,10.45~21.55,,2.0,1.2,45.31,51.38,,,
40,002916.SZ,深南电路,2017,,20230425,88.29,1.076,0.97,27.6155,90.0%,44.5%,21.79,13.32~58.24,15.95~64.29,,2.25,0.86,31.74,53.79,,,
41,000661.SZ,长春高新,1996,长期,20230425,160.71,0.4948,0.52,16.8549,96.0%,22.5%,24.93,9.95~69.63,7.54~79.56,修正标准差,1.75,0.84,12.95,28.62,,,
42,603868.SH,飞科电器,2016,,20230425,74.0,1.3514,1.62,36.634,96.0%,83.0%,28.59,23.42~44.7,15.5~42.86,,1.75,1.2,71.06,27.71,,,
43,603043.SH,广州酒家,2017,,20230425,28.85,1.3827,1.28,31.5328,104.5%,71.5%,21.02,14.31~45.51,16.68~42.28,,2.0,0.37,38.18,26.29,,,
44,600276.SH,恒瑞医药,2000,长期,20230425,47.98,0.3334,0.4,78.3082,123.0%,76.5%,21.4,31.91~103.41,38.89~99.23,,2.0,0.19,17.99,10.67,20210810.0,57.559,56.74
45,600809.SH,山西汾酒,1994,长期,20230425,240.78,0.7476,0.35,38.9419,128.0%,37.0%,30.23,28.11~109.17,12.23~98.51,,1.75,0.85,37.42,47.02,,,
46,002833.SZ,弘亚数控,2016,,20230425,15.87,2.3404,3.15,14.1595,135.5%,40.0%,24.75,5.18~36.54,7.15~33.49,,2.0,0.5,27.21,23.72,,,
47,300529.SZ,健帆生物,2016,,20230425,28.95,3.0662,2.35,26.287,142.5%,28.0%,30.4,7.62~94.04,18.55~88.57,,1.75,0.68,60.1,17.78,20230202.0,34.897,23.21
48,603387.SH,基蛋生物,2017,,20230425,12.39,1.9601,3.15,12.7517,143.0%,32.0%,21.38,4.68~36.68,5.94~41.68,,2.0,0.39,30.7,18.17,20230217.0,13.253,10.88
49,300726.SZ,宏达电子,2017,,20230425,41.08,1.4606,0.68,19.864,143.5%,26.0%,20.73,6.35~76.73,11.32~71.44,,2.25,0.28,29.87,12.76,,,
50,300638.SZ,广和通,2017,,20230425,22.79,0.5755,1.14,39.4875,155.5%,44.5%,20.09,14.28~85.28,16.74~91.0,,2.5,0.26,26.93,46.39,,,
51,603638.SH,艾迪精密,2017,,20230425,15.92,0.755,1.13,54.6077,176.5%,60.5%,21.72,29.63~91.23,14.76~87.22,,2.25,0.18,23.53,29.89,,,
52,300450.SZ,先导智能,2015,,20230425,34.48,1.4479,0.84,24.0418,205.5%,20.0%,21.81,5.35~139.93,14.81~103.69,修正标准差,2.25,0.29,31.15,57.7,,,
53,600690.SH,海尔智家,1993,,20230425,22.49,2.0242,1.69,14.4419,207.0%,40.5%,19.31,6.3~37.32,3.75~33.13,,2.0,0.38,34.95,66.12,,,
54,300630.SZ,普利制药,2017,,20230425,20.37,0.939,0.93,22.3739,209.0%,26.0%,23.04,10.03~73.15,5.65~100.67,,2.25,0.19,20.24,30.0,,,
55,002271.SZ,东方雨虹,2008,,20230425,28.73,1.04,0.94,34.1252,216.5%,74.0%,22.73,16.31~46.55,8.03~45.11,,2.25,0.27,20.63,51.15,,,
56,002236.SZ,大华股份,2008,,20230425,23.5,1.0344,0.81,29.2491,217.5%,116.5%,21.5,9.27~24.09,9.12~26.08,,2.25,0.19,18.56,47.45,,,
57,603444.SH,吉比特,2017,,20230425,542.0,5.535,1.68,26.6634,226.5%,65.0%,29.83,8.33~42.89,8.0~39.18,,1.75,9.12,67.13,23.01,,,
58,603180.SH,金牌厨柜,2017,,20230425,34.96,3.0345,2.66,19.5855,233.5%,63.0%,21.88,8.29~27.49,4.54~35.22,,2.25,0.93,32.75,48.19,,,
59,002901.SZ,大博医疗,2017,,20230425,40.09,1.2566,1.4,38.4029,245.0%,51.5%,30.19,8.94~76.68,14.7~71.94,,1.75,0.56,48.95,17.49,,,
60,300595.SZ,欧普康视,2017,,20230425,31.29,0.4442,0.51,43.1517,309.0%,25.0%,26.56,16.55~180.25,7.73~158.51,,2.0,0.16,19.24,11.79,,,
61,300571.SZ,平治信息,2016,,20230425,41.04,0.268,0.54,30.7506,328.0%,73.0%,32.07,13.44~35.4,4.89~50.81,,2.25,0.22,14.21,56.17,,,
62,000651.SZ,格力电器,1996,长期,20230425,40.84,7.2557,5.04,8.9409,418.5%,39.0%,23.67,1.23~24.11,2.87~21.49,,2.0,2.06,46.15,61.2,,,
63,600763.SH,通策医疗,1996,,20230425,113.52,,0.07,60.8797,571.0%,30.0%,20.27,17.65~214.63,6.1~187.42,,2.0,0.08,17.52,34.43,,,
64,600309.SH,万华化学,2001,长期,20230425,94.25,2.6525,1.82,19.8434,1323.5%,54.0%,35.67,2.41~38.97,0.98~33.9,,1.75,1.72,41.66,56.12,,,
65,601155.SH,新城控股,2015,,20230425,14.9,,8.59,24.1125,1487.5%,226.0%,33.68,1.41~9.89,1.64~11.5,修正标准差,2.25,1.28,28.97,85.18,,,
