,证券代码,证券简称,上市年份,跟踪时间,日期,收盘价,股息率,五年股息率,PE_TTM,距离买点%,距离卖点%,五年ROE,三年估值范围,五年估值范围,数据修正,标准差倍数,五年平均每股分红,五年平均分红率,五年平均负债率,买入日期,买入价格,买入PE
16,300628.SZ,亿联网络,2017,,20230322,85.0,0.9419,1.21,35.0882,44.5%,59.0%,28.96,26.38~61.14,22.44~56.98,,1.75,1.03,43.03,8.28,,,
17,600298.SH,安琪酵母,2000,长期,20230322,40.34,1.1877,1.04,29.5152,46.5%,65.0%,21.99,21.17~46.13,19.13~43.49,,2.0,0.42,34.31,46.8,,,
18,600600.SH,青岛啤酒,1993,长期,20230322,108.69,1.0122,0.61,38.9014,48.5%,60.5%,10.23,27.87~65.69,24.48~62.0,,2.0,0.66,44.87,46.37,,,
19,603899.SH,晨光股份,2015,长期,20230322,49.68,1.2088,0.83,34.4699,48.5%,51.0%,26.23,22.01~70.29,24.38~63.84,,1.75,0.41,35.76,39.98,,,
20,603866.SH,桃李面包,2015,,20230322,15.57,2.7525,5.65,32.0328,52.0%,59.5%,18.9,19.22~53.32,23.2~53.7,,2.0,0.88,78.95,16.76,,,
21,002841.SZ,视源股份,2017,,20230322,78.69,1.0871,0.97,26.6659,53.5%,48.5%,32.54,16.01~51.39,18.91~57.59,,2.0,0.76,34.38,47.02,20230209.0,64.33,21.91
22,600436.SH,片仔癀,2003,长期,20230322,283.42,0.4269,0.28,69.2544,55.0%,57.0%,24.1,54.02~126.14,37.97~114.91,,1.5,0.79,31.76,20.16,,,
23,600085.SH,同仁堂,1997,长期,20230322,49.05,0.5912,0.75,51.3421,55.5%,94.5%,11.77,35.5~54.16,30.57~53.49,,1.75,0.37,48.2,30.18,,,
24,002304.SZ,洋河股份,2009,,20230322,162.8,1.8421,1.81,26.1917,60.0%,62.0%,21.82,19.48~43.02,14.08~40.3,,1.75,2.95,59.95,32.33,,,
25,000538.SZ,云南白药,1993,长期,20230322,53.5,2.1354,4.49,36.1673,60.5%,92.0%,14.5,23.17~39.83,21.9~38.38,,1.75,2.4,73.32,29.85,,,
26,300015.SZ,爱尔眼科,2009,长期,20230322,30.36,0.2977,0.59,81.3922,62.5%,45.5%,20.49,54.84~185.84,45.93~166.65,,1.75,0.18,41.94,39.14,,,
27,300529.SZ,健帆生物,2016,,20230322,30.74,2.8877,2.21,20.5678,62.5%,22.0%,30.4,9.27~95.51,19.75~88.55,,1.75,0.68,60.1,17.78,20230202.0,34.897,23.21
28,600612.SH,老凤祥,1992,,20230322,53.64,2.7032,2.24,16.5026,65.5%,78.5%,21.21,9.44~20.34,10.45~21.59,,2.0,1.2,45.31,51.38,,,
29,603833.SH,欧派家居,2017,,20230322,129.58,1.3505,0.9,31.0445,70.5%,66.5%,22.46,19.07~47.01,17.28~46.24,,2.0,1.16,30.31,35.64,,,
30,603369.SH,今世缘,2014,,20230322,59.59,0.984,0.69,30.9959,73.0%,67.0%,20.74,20.25~47.59,15.98~44.28,,1.75,0.41,35.75,30.0,,,
31,002867.SZ,周大生,2017,,20230322,16.1,3.0764,3.11,15.3506,74.0%,59.0%,21.77,8.26~25.18,9.39~26.05,,2.0,0.5,38.02,21.25,,,
32,000661.SZ,长春高新,1996,长期,20230322,170.13,0.4674,0.49,16.8969,78.5%,22.0%,24.93,10.31~72.2,8.68~79.56,修正标准差,1.75,0.84,12.95,28.62,,,
33,000858.SZ,五粮液,1998,长期,20230322,191.77,1.5764,1.13,28.587,80.0%,50.5%,23.54,18.23~58.61,14.0~53.32,,1.75,2.16,50.18,24.79,,,
34,603589.SH,口子窖,2015,,20230322,67.65,2.2057,1.91,22.8231,81.0%,70.0%,23.49,12.61~33.07,12.52~32.02,,2.0,1.29,51.89,28.32,,,
35,603360.SH,百傲化学,2017,,20230322,18.3,,3.11,11.1143,82.5%,42.0%,23.28,9.18~20.86,4.54~34.82,,2.0,0.57,64.62,18.77,,,
36,601155.SH,新城控股,2015,,20230322,16.98,,7.54,3.8061,83.5%,41.5%,33.68,2.69~7.73,1.68~11.16,,2.25,1.28,28.97,85.18,,,
37,002415.SZ,海康威视,2010,,20230322,42.8,2.1184,1.64,31.2443,84.0%,79.0%,30.75,16.36~40.56,17.55~38.55,,1.5,0.7,51.53,39.23,,,
38,601318.SH,中国平安,2007,长期,20230322,46.5,5.1214,2.86,10.1467,86.0%,73.0%,18.87,5.17~13.21,5.74~14.44,,2.25,1.33,19.94,89.53,,,
39,603707.SH,健友股份,2017,,20230322,15.97,0.7225,1.13,23.024,87.5%,31.0%,21.5,11.71~73.55,12.8~72.48,,2.25,0.18,22.01,35.86,,,
40,002916.SZ,深南电路,2017,,20230322,91.12,1.0426,0.94,28.5007,98.0%,45.5%,21.79,12.78~60.6,16.41~64.57,,2.25,0.86,31.74,53.79,,,
41,603605.SH,珀莱雅,2017,,20230322,178.26,0.342,0.33,71.4715,99.5%,76.0%,20.52,56.32~91.0,26.18~96.56,,2.0,0.58,30.36,35.45,,,
42,603387.SH,基蛋生物,2017,,20230322,13.66,1.7779,2.86,11.1544,100.0%,28.0%,21.38,5.21~36.97,5.97~42.75,,2.0,0.39,30.7,18.17,20230217.0,13.253,10.88
43,603043.SH,广州酒家,2017,,20230322,27.7,1.4401,1.34,31.0217,103.0%,70.5%,21.02,14.22~45.42,16.48~42.22,,2.0,0.37,38.18,26.29,,,
44,603848.SH,好太太,2017,,20230322,15.16,1.6491,1.52,23.9222,105.5%,79.0%,20.09,13.98~25.48,9.96~36.32,,2.0,0.23,34.0,21.27,,,
45,603868.SH,飞科电器,2016,,20230322,77.92,1.2834,1.54,38.5746,110.5%,88.0%,28.59,22.28~44.7,15.53~42.47,,1.75,1.2,71.06,27.71,,,
46,603338.SH,浙江鼎力,2015,长期,20230322,54.71,0.6215,0.62,26.8686,116.5%,38.0%,19.68,10.35~72.85,15.36~66.16,,2.25,0.34,19.81,31.38,20230130.0,51.596,
47,600276.SH,恒瑞医药,2000,长期,20230322,42.63,0.3753,0.45,77.7761,121.0%,76.5%,21.4,31.99~103.11,38.9~98.98,,2.0,0.19,17.99,10.67,20210810.0,57.559,56.74
48,002236.SZ,大华股份,2008,,20230322,20.5,1.3003,0.93,23.2668,136.5%,97.5%,21.5,10.68~21.88,9.07~26.13,,2.25,0.19,18.56,47.45,,,
49,300638.SZ,广和通,2017,,20230322,21.66,0.6055,1.2,37.5908,138.0%,41.5%,20.09,14.79~85.61,16.89~92.05,,2.5,0.26,26.93,46.39,,,
50,300726.SZ,宏达电子,2017,,20230322,44.75,1.3408,0.63,21.968,141.0%,29.0%,20.73,7.5~76.36,11.55~72.93,,2.25,0.28,29.87,12.76,,,
51,002271.SZ,东方雨虹,2008,,20230322,34.08,0.8768,0.79,26.9763,150.0%,59.0%,22.73,16.21~46.41,8.06~44.94,,2.25,0.27,20.63,51.15,,,
52,600809.SH,山西汾酒,1994,长期,20230322,269.05,0.669,0.32,43.5179,151.5%,41.5%,30.23,28.03~109.21,12.47~98.59,,1.75,0.85,37.42,47.02,,,
53,002833.SZ,弘亚数控,2016,,20230322,17.6,2.1104,2.84,15.703,159.0%,44.0%,24.75,5.22~36.54,7.18~34.04,,2.0,0.5,27.21,23.72,,,
54,300450.SZ,先导智能,2015,,20230322,39.22,1.2729,0.74,27.3469,170.0%,22.5%,21.81,7.63~138.85,14.95~104.65,修正标准差,2.25,0.29,31.15,57.7,,,
55,603444.SH,吉比特,2017,,20230322,411.2,7.2957,2.22,23.1827,185.5%,56.0%,29.83,8.41~43.27,7.83~39.11,,1.75,9.12,67.13,23.01,,,
56,603638.SH,艾迪精密,2017,,20230322,17.63,0.6818,1.02,60.4732,211.0%,67.5%,21.72,28.95~91.25,14.6~86.96,,2.25,0.18,23.53,29.89,,,
57,300630.SZ,普利制药,2017,,20230322,26.8,0.7137,0.71,24.2674,215.0%,27.5%,23.04,11.01~74.57,5.91~103.11,,2.25,0.19,20.24,30.0,,,
58,002901.SZ,大博医疗,2017,,20230322,38.34,1.3139,1.46,36.7265,219.0%,48.5%,30.19,9.33~77.99,14.96~72.32,,1.75,0.56,48.95,17.49,,,
59,600690.SH,海尔智家,1993,,20230322,23.48,1.9388,1.62,14.9889,225.5%,42.0%,19.31,5.88~37.48,3.77~33.15,,2.0,0.38,34.95,66.12,,,
60,000651.SZ,格力电器,1996,长期,20230322,37.21,10.6058,5.54,8.1462,315.5%,35.0%,23.67,1.45~24.13,3.01~21.55,,2.0,2.06,46.15,61.2,,,
61,300595.SZ,欧普康视,2017,,20230322,32.66,0.4256,0.49,47.3652,319.5%,27.5%,26.56,19.14~179.54,8.0~158.52,,2.0,0.16,19.24,11.79,,,
62,300571.SZ,平治信息,2016,,20230322,41.97,0.2621,0.52,31.4474,553.0%,74.5%,32.07,13.9~34.32,2.91~53.85,,2.25,0.22,14.21,56.17,,,
63,600763.SH,通策医疗,1996,,20230322,132.2,,0.06,70.8976,692.0%,35.0%,20.27,18.7~214.4,5.88~187.56,,2.0,0.08,17.52,34.43,,,
64,600309.SH,万华化学,2001,长期,20230322,97.85,2.5549,1.76,18.9252,1516.0%,51.5%,35.67,2.11~38.93,0.81~34.03,,1.75,1.72,41.66,56.12,,,
65,603180.SH,金牌厨柜,2017,,20230322,38.61,2.7476,2.41,21.6304,1575.5%,66.0%,21.88,8.26~27.2,0.7~40.48,,2.25,0.93,32.75,48.19,,,
