,证券代码,证券简称,上市年份,跟踪时间,日期,收盘价,股息率,五年股息率,PE_TTM,距离买点%,距离卖点%,五年ROE,三年估值范围,五年估值范围,数据修正,标准差倍数,五年平均每股分红,五年平均分红率,五年平均负债率,买入日期,买入价格,买入PE
27,600436.SH,片仔癀,2003,长期,20230302,312.17,0.3876,0.25,76.2796,72.0%,63.0%,24.1,53.03~126.39,37.82~114.86,,1.5,0.79,31.76,20.16,,,
28,000538.SZ,云南白药,1993,长期,20230302,57.17,1.9983,4.2,38.6483,72.5%,99.0%,14.5,22.84~39.68,21.93~38.25,,1.75,2.4,73.32,29.85,,,
29,603360.SH,百傲化学,2017,,20230302,18.15,,3.14,11.0232,74.5%,41.5%,23.28,9.32~21.02,4.76~34.96,,2.0,0.57,64.62,18.77,,,
30,603866.SH,桃李面包,2015,,20230302,18.02,2.3783,4.88,37.0733,75.5%,68.5%,18.9,19.29~53.67,23.3~53.76,,2.0,0.88,78.95,16.76,,,
31,002916.SZ,深南电路,2017,,20230302,81.29,1.1687,1.06,25.4862,78.0%,39.5%,21.79,12.39~62.43,16.87~64.59,,2.25,0.86,31.74,53.79,,,
32,601318.SH,中国平安,2007,长期,20230302,50.2,4.7439,2.65,9.5151,78.0%,68.0%,18.87,5.16~13.2,5.52~14.82,,2.25,1.33,19.94,89.53,,,
33,603043.SH,广州酒家,2017,,20230302,28.16,1.4166,1.31,27.4136,80.0%,62.5%,21.02,14.15~45.35,16.39~42.17,,2.0,0.37,38.18,26.29,,,
34,002867.SZ,周大生,2017,,20230302,16.62,2.9802,3.01,15.8464,81.0%,61.0%,21.77,8.22~25.18,9.31~26.39,,2.0,0.5,38.02,21.25,,,
35,603387.SH,基蛋生物,2017,,20230302,13.37,1.8164,2.92,10.9176,83.0%,27.0%,21.38,5.69~37.07,6.21~43.21,,2.0,0.39,30.7,18.17,20230217.0,13.253,10.88
36,603589.SH,口子窖,2015,,20230302,69.08,2.1601,1.87,23.3056,88.5%,71.0%,23.49,12.18~33.14,12.49~32.15,,2.0,1.29,51.89,28.32,,,
37,603369.SH,今世缘,2014,,20230302,64.6,0.9077,0.63,33.6019,89.5%,72.5%,20.74,20.03~47.61,15.83~44.25,,1.75,0.41,35.75,30.0,,,
38,603707.SH,健友股份,2017,,20230302,16.99,0.6791,1.06,24.4945,90.0%,32.5%,21.5,12.38~74.4,13.37~72.33,,2.25,0.18,22.01,35.86,,,
39,002236.SZ,大华股份,2008,,20230302,15.9,1.6765,1.19,18.046,91.0%,74.5%,21.5,10.74~21.72,8.41~27.11,,2.25,0.19,18.56,47.45,,,
40,603833.SH,欧派家居,2017,,20230302,142.99,1.2239,0.81,34.2573,91.5%,72.0%,22.46,18.77~47.07,16.97~46.99,,2.0,1.16,30.31,35.64,,,
41,000858.SZ,五粮液,1998,长期,20230302,206.24,1.4658,1.05,30.744,93.5%,54.5%,23.54,18.16~58.64,14.05~53.35,,1.75,2.16,50.18,24.79,,,
42,603605.SH,珀莱雅,2017,,20230302,186.67,0.3266,0.31,74.8434,116.0%,79.5%,20.52,55.88~91.06,25.03~96.67,,2.0,0.58,30.36,35.45,,,
43,603338.SH,浙江鼎力,2015,长期,20230302,58.24,0.5838,0.58,28.6022,121.5%,41.0%,19.68,10.88~72.84,15.73~66.21,,2.25,0.34,19.81,31.38,20230130.0,51.596,
44,603868.SH,飞科电器,2016,,20230302,82.05,1.2188,1.46,40.6191,124.0%,93.0%,28.59,21.6~44.68,15.57~42.31,,1.75,1.2,71.06,27.71,,,
45,600276.SH,恒瑞医药,2000,长期,20230302,43.19,0.3704,0.44,78.7978,124.0%,77.5%,21.4,31.97~103.13,38.89~99.05,,2.0,0.19,17.99,10.67,20210810.0,57.559,56.74
46,300726.SZ,宏达电子,2017,,20230302,45.83,1.3092,0.61,22.4982,126.0%,29.5%,20.73,8.38~76.12,12.22~72.92,,2.25,0.28,29.87,12.76,,,
47,603848.SH,好太太,2017,,20230302,17.6,1.4205,1.31,27.7725,139.5%,92.5%,20.09,14.06~25.24,9.84~36.68,,2.0,0.23,34.0,21.27,,,
48,601155.SH,新城控股,2015,,20230302,19.17,,6.68,4.2969,145.0%,45.5%,33.68,2.73~7.77,1.29~11.83,,2.25,1.28,28.97,85.18,,,
49,300638.SZ,广和通,2017,,20230302,23.3,0.5629,1.12,40.437,147.5%,45.0%,20.09,15.4~85.78,17.35~92.37,,2.5,0.26,26.93,46.39,,,
50,603444.SH,吉比特,2017,,20230302,373.0,8.0429,2.45,21.0291,156.0%,50.5%,29.83,8.6~43.5,7.82~39.1,,1.75,9.12,67.13,23.01,,,
51,600809.SH,山西汾酒,1994,长期,20230302,278.9,0.6454,0.3,45.1111,159.5%,43.0%,30.23,27.7~109.32,12.61~98.63,,1.75,0.85,37.42,47.02,,,
52,002833.SZ,弘亚数控,2016,,20230302,17.98,2.0658,2.78,16.0421,162.5%,44.5%,24.75,5.29~36.53,7.21~34.39,,2.0,0.5,27.21,23.72,,,
53,300450.SZ,先导智能,2015,,20230302,43.64,1.144,0.66,30.4288,163.5%,25.0%,21.81,9.35~138.13,15.04~105.28,修正标准差,2.25,0.29,31.15,57.7,,,
54,002271.SZ,东方雨虹,2008,,20230302,36.66,0.8151,0.74,29.0185,170.0%,63.0%,22.73,15.97~46.49,8.08~45.02,,2.25,0.27,20.63,51.15,,,
55,002901.SZ,大博医疗,2017,,20230302,35.06,1.4369,1.6,33.5846,186.0%,44.0%,30.19,9.58~78.56,15.1~72.4,,1.75,0.56,48.95,17.49,,,
56,300630.SZ,普利制药,2017,,20230302,27.45,0.6968,0.69,24.856,197.0%,28.0%,23.04,11.8~75.14,6.47~104.11,,2.25,0.19,20.24,30.0,,,
57,603180.SH,金牌厨柜,2017,,20230302,44.3,2.3947,2.1,19.8416,206.5%,63.0%,21.88,8.26~27.18,5.32~37.2,修正标准差,2.25,0.93,32.75,48.19,,,
58,603638.SH,艾迪精密,2017,,20230302,19.5,0.6164,0.92,66.8876,249.5%,75.0%,21.72,27.97~91.39,14.52~86.68,,2.25,0.18,23.53,29.89,,,
59,600690.SH,海尔智家,1993,,20230302,26.0,1.7509,1.46,16.5976,264.0%,47.0%,19.31,5.66~37.56,3.81~33.15,,2.0,0.38,34.95,66.12,,,
60,000651.SZ,格力电器,1996,长期,20230302,36.61,10.7796,5.63,8.0148,278.5%,35.0%,23.67,1.6~24.14,3.11~21.63,,2.0,2.06,46.15,61.2,,,
61,300595.SZ,欧普康视,2017,,20230302,33.68,0.4127,0.48,48.8444,324.5%,28.5%,26.56,20.54~179.08,7.97~158.53,,2.0,0.16,19.24,11.79,,,
62,600763.SH,通策医疗,1996,,20230302,142.05,,0.06,76.1801,769.0%,37.5%,20.27,18.6~214.44,5.73~187.57,,2.0,0.08,17.52,34.43,,,
63,300571.SZ,平治信息,2016,,20230302,38.93,0.2826,0.57,29.1696,780.5%,68.5%,32.07,13.89~34.27,1.88~55.72,,2.25,0.22,14.21,56.17,,,
64,600309.SH,万华化学,2001,长期,20230302,106.33,2.3512,1.62,20.5581,1930.5%,56.0%,35.67,1.98~38.9,0.68~34.1,,1.75,1.72,41.66,56.12,,,
65,000661.SZ,长春高新,1996,长期,20230302,193.13,0.4117,0.43,19.1812,7994.0%,23.0%,24.93,0.12~84.38,9.36~79.54,,1.75,0.84,12.95,28.62,,,
