,证券代码,证券简称,上市年份,跟踪时间,日期,收盘价,股息率,五年股息率,PE_TTM,距离买点%,距离卖点%,五年ROE,三年估值范围,五年估值范围,数据修正,标准差倍数,五年平均每股分红,五年平均分红率,五年平均负债率,买入日期,买入价格,买入PE
14,300357.SZ,我武生物,2014,,20230412,48.0,0.4188,0.5,64.3397,33.5%,50.5%,24.02,54.42~131.88,43.15~120.53,,1.5,0.24,31.29,5.72,,,
15,000333.SZ,美的集团,2013,长期,20230412,55.5,3.007,2.67,13.124,36.0%,52.0%,25.21,9.2~25.78,10.08~23.92,,1.75,1.48,43.94,65.34,,,
16,002508.SZ,老板电器,2010,,20230412,28.63,1.7373,2.13,22.2203,40.5%,89.0%,24.01,17.05~25.01,14.7~24.46,,1.5,0.61,39.35,34.91,,,
17,603866.SH,桃李面包,2015,,20230412,14.33,2.9907,6.14,29.8462,42.0%,55.5%,18.9,19.2~52.74,23.05~53.57,,2.0,0.88,78.95,16.76,,,
18,000538.SZ,云南白药,1993,长期,20230412,55.37,2.0633,4.33,33.1517,46.0%,84.5%,14.5,23.44~39.92,21.89~38.45,,1.75,2.4,73.32,29.85,,,
19,002304.SZ,洋河股份,2009,,20230412,151.27,1.9825,1.95,24.3367,46.5%,58.0%,21.82,20.04~42.78,14.11~40.31,,1.75,2.95,59.95,32.33,,,
20,603899.SH,晨光股份,2015,长期,20230412,47.23,1.2715,0.87,34.1369,49.0%,50.5%,26.23,21.68~70.26,24.2~63.8,,1.75,0.41,35.76,39.98,,,
21,002884.SZ,凌霄泵业,2017,,20230412,16.04,6.2344,6.98,13.5973,50.0%,58.0%,20.71,10.29~23.71,8.08~22.96,,2.0,1.12,74.54,8.45,,,
22,002841.SZ,视源股份,2017,,20230412,76.11,1.124,1.0,25.7916,50.5%,47.0%,32.54,15.78~51.38,18.64~57.36,,2.0,0.76,34.38,47.02,20230209.0,64.33,21.91
23,600436.SH,片仔癀,2003,长期,20230412,280.66,0.4311,0.28,68.58,52.5%,56.5%,24.1,54.74~125.94,38.07~114.91,,1.5,0.79,31.76,20.16,,,
24,603360.SH,百傲化学,2017,,20230412,15.09,,3.78,9.1647,56.5%,34.5%,23.28,8.95~20.85,4.33~34.61,,2.0,0.57,64.62,18.77,,,
25,603589.SH,口子窖,2015,,20230412,59.89,2.4915,2.15,20.2051,58.0%,62.0%,23.49,13.03~32.97,12.54~31.92,,2.0,1.29,51.89,28.32,,,
26,600085.SH,同仁堂,1997,长期,20230412,54.85,0.5287,0.67,52.7595,58.5%,97.5%,11.77,36.22~54.2,30.52~53.62,,1.75,0.37,48.2,30.18,,,
27,600600.SH,青岛啤酒,1993,长期,20230412,115.87,0.9495,0.57,42.6002,61.5%,66.5%,10.23,28.41~65.53,24.47~61.97,,2.0,0.66,44.87,46.37,,,
28,000858.SZ,五粮液,1998,长期,20230412,175.82,1.7194,1.23,26.2093,65.0%,46.5%,23.54,18.24~58.62,13.97~53.31,,1.75,2.16,50.18,24.79,,,
29,603833.SH,欧派家居,2017,,20230412,127.88,1.3685,0.91,30.6373,65.5%,66.0%,22.46,19.43~46.91,17.52~45.6,,2.0,1.16,30.31,35.64,,,
30,300015.SZ,爱尔眼科,2009,长期,20230412,30.95,0.2921,0.58,82.974,66.5%,46.5%,20.49,54.45~185.91,45.78~166.62,,1.75,0.18,41.94,39.14,,,
31,603369.SH,今世缘,2014,,20230412,58.62,1.0003,0.7,30.4914,68.0%,66.0%,20.74,20.57~47.57,16.17~44.33,,1.75,0.41,35.75,30.0,,,
32,002867.SZ,周大生,2017,,20230412,16.18,3.0612,3.09,15.4269,73.5%,60.5%,21.77,8.33~25.17,9.5~25.66,,2.0,0.5,38.02,21.25,,,
33,601318.SH,中国平安,2007,长期,20230412,45.6,5.2225,2.92,9.9503,81.5%,72.0%,18.87,5.19~13.25,5.78~14.32,,2.25,1.33,19.94,89.53,,,
34,000661.SZ,长春高新,1996,长期,20230412,165.57,0.4802,0.51,16.185,81.5%,21.0%,24.93,10.09~70.61,7.97~79.57,修正标准差,1.75,0.84,12.95,28.62,,,
35,603605.SH,珀莱雅,2017,,20230412,170.98,0.3566,0.34,68.5529,86.0%,73.0%,20.52,56.74~90.9,27.14~96.48,,2.0,0.58,30.36,35.45,,,
36,603338.SH,浙江鼎力,2015,长期,20230412,54.65,0.6221,0.62,22.01,87.0%,31.5%,19.68,9.69~72.95,14.93~66.21,,2.25,0.34,19.81,31.38,20230130.0,51.596,
37,600612.SH,老凤祥,1992,,20230412,60.51,2.3963,1.98,18.6162,87.0%,88.5%,21.21,9.44~20.42,10.46~21.54,,2.0,1.2,45.31,51.38,,,
38,603848.SH,好太太,2017,,20230412,14.58,1.7147,1.58,23.007,95.5%,76.5%,20.09,13.97~25.63,10.12~35.86,,2.0,0.23,34.0,21.27,,,
39,603707.SH,健友股份,2017,,20230412,16.11,0.7162,1.12,23.2258,96.0%,32.0%,21.5,11.48~71.96,12.21~72.57,,2.25,0.18,22.01,35.86,,,
40,002415.SZ,海康威视,2010,,20230412,46.37,1.9553,1.51,33.8504,97.5%,85.5%,30.75,16.6~40.7,17.63~38.31,,1.5,0.7,51.53,39.23,,,
41,002916.SZ,深南电路,2017,,20230412,92.04,1.0322,0.93,28.7884,99.0%,46.0%,21.79,13.05~59.27,16.15~64.37,,2.25,0.86,31.74,53.79,,,
42,603043.SH,广州酒家,2017,,20230412,28.79,1.3856,1.29,31.4672,105.0%,71.5%,21.02,14.29~45.49,16.56~42.28,,2.0,0.37,38.18,26.29,,,
43,603868.SH,飞科电器,2016,,20230412,79.58,1.2566,1.51,39.3964,112.5%,90.0%,28.59,22.98~44.72,15.5~42.72,,1.75,1.2,71.06,27.71,,,
44,600809.SH,山西汾酒,1994,长期,20230412,241.08,0.7466,0.35,38.9939,126.5%,37.0%,30.23,28.23~109.13,12.34~98.54,,1.75,0.85,37.42,47.02,,,
45,600276.SH,恒瑞医药,2000,长期,20230412,45.63,0.3506,0.42,83.2494,136.5%,82.0%,21.4,31.98~103.2,38.91~99.01,,2.0,0.19,17.99,10.67,20210810.0,57.559,56.74
46,300529.SZ,健帆生物,2016,,20230412,31.5,2.818,2.16,28.6024,149.5%,31.0%,30.4,8.18~94.72,18.96~88.58,,1.75,0.68,60.1,17.78,20230202.0,34.897,23.21
47,002271.SZ,东方雨虹,2008,,20230412,34.46,0.8671,0.78,27.2771,152.5%,59.0%,22.73,16.28~46.38,8.06~44.92,,2.25,0.27,20.63,51.15,,,
48,603387.SH,基蛋生物,2017,,20230412,13.36,1.8178,2.92,13.75,157.0%,34.5%,21.38,4.85~36.87,5.94~42.1,,2.0,0.39,30.7,18.17,20230217.0,13.253,10.88
49,002833.SZ,弘亚数控,2016,,20230412,17.6,2.1104,2.84,15.703,160.0%,44.0%,24.75,5.21~36.53,7.17~33.69,,2.0,0.5,27.21,23.72,,,
50,300726.SZ,宏达电子,2017,,20230412,47.11,1.2736,0.59,22.7798,165.5%,30.0%,20.73,6.82~76.58,11.56~71.8,,2.25,0.28,29.87,12.76,,,
51,300638.SZ,广和通,2017,,20230412,25.83,0.5077,1.01,44.8278,187.5%,50.5%,20.09,14.49~85.43,16.83~91.37,,2.5,0.26,26.93,46.39,,,
52,603638.SH,艾迪精密,2017,,20230412,16.76,0.7172,1.07,57.489,193.5%,64.0%,21.72,29.46~91.24,14.65~87.17,,2.25,0.18,23.53,29.89,,,
53,300450.SZ,先导智能,2015,,20230412,37.56,1.3292,0.77,26.1894,196.0%,21.5%,21.81,6.29~139.49,14.86~104.02,修正标准差,2.25,0.29,31.15,57.7,,,
54,002901.SZ,大博医疗,2017,,20230412,36.27,1.3889,1.54,34.7436,210.0%,46.0%,30.19,9.02~77.34,14.77~72.09,,1.75,0.56,48.95,17.49,,,
55,002236.SZ,大华股份,2008,,20230412,26.55,0.9155,0.72,30.1334,213.5%,123.0%,21.5,9.95~23.05,9.25~25.89,,2.25,0.19,18.56,47.45,,,
56,600690.SH,海尔智家,1993,,20230412,22.99,1.9801,1.65,14.763,216.5%,41.5%,19.31,6.13~37.39,3.75~33.13,,2.0,0.38,34.95,66.12,,,
57,603444.SH,吉比特,2017,,20230412,556.01,5.3955,1.64,27.3526,236.0%,66.0%,29.83,8.36~43.04,7.92~39.16,,1.75,9.12,67.13,23.01,,,
58,300630.SZ,普利制药,2017,,20230412,28.89,0.6621,0.66,26.1599,247.5%,30.0%,23.04,10.37~73.87,5.9~101.42,,2.25,0.19,20.24,30.0,,,
59,300595.SZ,欧普康视,2017,,20230412,35.43,0.3923,0.45,50.8287,366.0%,30.0%,26.56,17.68~179.98,7.87~158.51,,2.0,0.16,19.24,11.79,,,
60,000651.SZ,格力电器,1996,长期,20230412,39.4,7.5209,5.23,8.6256,377.0%,37.5%,23.67,1.31~24.13,2.91~21.51,,2.0,2.06,46.15,61.2,,,
61,603180.SH,金牌厨柜,2017,,20230412,39.45,2.6891,2.36,22.1009,392.0%,69.5%,21.88,8.27~27.39,3.08~37.18,,2.25,0.93,32.75,48.19,,,
62,300571.SZ,平治信息,2016,,20230412,50.65,0.2172,0.43,37.9512,482.5%,90.5%,32.07,13.59~35.03,4.28~51.76,,2.25,0.22,14.21,56.17,,,
63,600763.SH,通策医疗,1996,,20230412,127.02,,0.06,68.1196,652.0%,33.5%,20.27,18.34~214.5,6.01~187.49,,2.0,0.08,17.52,34.43,,,
64,600309.SH,万华化学,2001,长期,20230412,92.12,2.7139,1.87,17.8169,1267.5%,48.5%,35.67,2.29~38.95,0.91~33.95,,1.75,1.72,41.66,56.12,,,
65,601155.SH,新城控股,2015,,20230412,17.43,,7.34,28.2067,2930.5%,264.5%,33.68,1.35~9.45,0.71~12.21,修正标准差,2.25,1.28,28.97,85.18,,,
